amp_skips,arm,attempted_iteration,budget_kimg,cur_nimg,dataset_sha256,denominator_gap_scale,ema_model_canonical_sha256,ema_snapshot_path,ema_snapshot_sha256,git_commit,online_model_canonical_sha256,optimizer_canonical_sha256,replay_elapsed_seconds,replay_state_path,replay_state_sha256,resume_history,runtime_identity,seed,source_256_state_path,source_256_state_sha256,status,successful_optimizer_steps,target_gap_scale
12,C,5000,640,640000,08c9ed1b2b1c523268dc0f05a0569dd654209aea46197e3f56ec149dd714f372,1.0,4ce574af49e48b4890d22f5f97b779ae59ad7862d5131abc1e54de4ce65623a9,/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/runs/q256-target-weight-replay-curve-v1/seed5/armC/network-snapshot-kimg000640.pkl,7fba9d1f29ed0dea3dd65582ca7b812389f00c87657adf82eb78a62d983c75df,c8721a05227f3ff171f8dc1f559a64d58281c0ae,76e2e7a53f416f160904503ce78e6b8d5fd19cad8112585848bb1aa519069941,c84a87d9a298792a1ce1d9a1c8f2562544533e5d1286c20903fc5614de3fbaa9,,/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/runs/q256-target-weight-replay-curve-v1/seed5/armC/training-state-kimg000640.pt,7edbafd483075e76a39624b11207df0ccb9f169224256903eaa162cf6ffd9b3a,,"host=w05AnQ,gpu=GPU-ffc2ca94-dcb4-83f4-b80a-867d69515be0,pytorch=2.2.0a0+81ea7a4,cuda=12.3",5,/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/source_states/formal-direct-dcca41b-deterministic-v1/seed5/armC/training-state-latest.pt,1de48f490577e8def3838fc2afecbd67a780b82bf9711ec9c7008632bf7641ba,PASS,4988,1.1
12,C,6000,768,768000,08c9ed1b2b1c523268dc0f05a0569dd654209aea46197e3f56ec149dd714f372,1.0,28a0155f29d7345e1bb018a8d474c008bd8fa80bb126c6be95a46dafa79f6eb7,/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/runs/q256-target-weight-replay-curve-v1/seed5/armC/network-snapshot-kimg000768.pkl,4b7f33160d1934aa7a20e8dc68da6aade25b4c3a3e52ca415174e732e38f688d,c8721a05227f3ff171f8dc1f559a64d58281c0ae,d89489a06622e3b7822784c179d15a97733b753d2a37eb9187c1669e2468671f,97d6e793bdb30f43627e71e4b262b09ff269d30f545e4a30e75b311e9befde3e,,/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/runs/q256-target-weight-replay-curve-v1/seed5/armC/training-state-kimg000768.pt,57e9045809c157d489fd9c12b5fba23e027ad3335587861a255aaeb6d6f90238,,"host=w05AnQ,gpu=GPU-ffc2ca94-dcb4-83f4-b80a-867d69515be0,pytorch=2.2.0a0+81ea7a4,cuda=12.3",5,/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/source_states/formal-direct-dcca41b-deterministic-v1/seed5/armC/training-state-latest.pt,1de48f490577e8def3838fc2afecbd67a780b82bf9711ec9c7008632bf7641ba,PASS,5988,1.1
13,C,7000,896,896000,08c9ed1b2b1c523268dc0f05a0569dd654209aea46197e3f56ec149dd714f372,1.0,37d8e31cc5314a2d406df2be6e0d27ce676cce9f7aadf07de0d4827c8088457a,/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/runs/q256-target-weight-replay-curve-v1/seed5/armC/network-snapshot-kimg000896.pkl,c002b303a73c3c20089b7d93c27f1a4d9dae877193174c2fa683a3c9e2794be0,c8721a05227f3ff171f8dc1f559a64d58281c0ae,399967566f935bda6e702b24ab6ab5d0ed2aedb971f6d6fc45a151ff2471ba89,d9e0b76bfb5c5d70ec93c216f4039dc37c27a309374581adfb6c35ba0ff10908,,/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/runs/q256-target-weight-replay-curve-v1/seed5/armC/training-state-kimg000896.pt,7887e5d07633f1cef4ca59c693c100e9273298a9a6a548c70bc09bc5c4260fab,,"host=w05AnQ,gpu=GPU-ffc2ca94-dcb4-83f4-b80a-867d69515be0,pytorch=2.2.0a0+81ea7a4,cuda=12.3",5,/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/source_states/formal-direct-dcca41b-deterministic-v1/seed5/armC/training-state-latest.pt,1de48f490577e8def3838fc2afecbd67a780b82bf9711ec9c7008632bf7641ba,PASS,6987,1.1
13,C,8000,1024,1024000,08c9ed1b2b1c523268dc0f05a0569dd654209aea46197e3f56ec149dd714f372,1.0,ce8a55f45e0f802ed417a0968175d5a393805594b8b5056a40343266a84e7c38,/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/runs/q256-target-weight-replay-curve-v1/seed5/armC/network-snapshot-kimg001024.pkl,5e51f1dce6dc1e224e2623012a19fa28ca595fb5481fb26f5981fadc15b6b365,c8721a05227f3ff171f8dc1f559a64d58281c0ae,545d57a0e229f0c1e7c98f9214294f4e6f790a0cb81453db1c28176ec9df194a,2739468457d56b814dcfd2d5c0ba46f590f3d929504d71f734ee04a6e15fb21c,8237.069563627243,/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/runs/q256-target-weight-replay-curve-v1/seed5/armC/training-state-kimg001024.pt,80f7af7c7af7ef615944aa86ea295d1d1fb98d27ee1c88a128930d43fa17a610,"[""Loading training state from \""/mnt/ect_project/q256_target_weight_1024k/source_states/formal-direct-dcca41b-deterministic-v1/seed5/armC/training-state-latest.pt\""...""]","host=w05AnQ,gpu=GPU-ffc2ca94-dcb4-83f4-b80a-867d69515be0,pytorch=2.2.0a0+81ea7a4,cuda=12.3",5,/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/source_states/formal-direct-dcca41b-deterministic-v1/seed5/armC/training-state-latest.pt,1de48f490577e8def3838fc2afecbd67a780b82bf9711ec9c7008632bf7641ba,PASS,7987,1.1
10,D,2000,256,256000,08c9ed1b2b1c523268dc0f05a0569dd654209aea46197e3f56ec149dd714f372,1.1,2cbee35caf260b376678b0ef8b917470ae5b3ab8e70ee35d9e688c007ad5592f,/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/runs/q256-target-weight-replay-curve-v1/seed5/armD/network-snapshot-kimg000256.pkl,8b8d41731b6265d70d840ef4bf517c8a7d04398392cfe05d4af9ea57e71a02af,c8721a05227f3ff171f8dc1f559a64d58281c0ae,8066dbb697890c7ab6baacc71458b6889c9c794ef4c8f09e12dd8dde3c93927e,db3536c0f6a219b777f788c064346b95ca5321c7c0c03fbe889fc0bbe7279a13,,/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/source_states/formal-direct-dcca41b-deterministic-v1/seed5/armD/training-state-latest.pt,da04fbc6fe6f475e9eec88de12359600263e87be536168f1f78303bc72d2cd25,,"host=w05AnQ,gpu=GPU-ffc2ca94-dcb4-83f4-b80a-867d69515be0,pytorch=2.2.0a0+81ea7a4,cuda=12.3",5,/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/source_states/formal-direct-dcca41b-deterministic-v1/seed5/armD/training-state-latest.pt,da04fbc6fe6f475e9eec88de12359600263e87be536168f1f78303bc72d2cd25,PASS,1990,1.0
11,D,3000,384,384000,08c9ed1b2b1c523268dc0f05a0569dd654209aea46197e3f56ec149dd714f372,1.1,3fb2a4d355984033ac08feac47582ab6ca7cec07e59141e9f973950f3df56fd8,/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/runs/q256-target-weight-replay-curve-v1/seed5/armD/network-snapshot-kimg000384.pkl,3be01f3e38ad4b02baad14fcc5ea61e0a49bdf41dcb5d61891e841b0b114312e,c8721a05227f3ff171f8dc1f559a64d58281c0ae,7cf906cb167098bd5b07cf0b5e142bad8b7db90ec8877101b5603b7b9d154349,fc7e08415624a78485010325f8d7a986a629f3ec6d3011fccb9eec21e49a9590,,/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/runs/q256-target-weight-replay-curve-v1/seed5/armD/training-state-kimg000384.pt,abfa0e1ed4e2eb4c9101e7ed6966abd3a67c62dbd90c8c5e2afd39768046a148,,"host=w05AnQ,gpu=GPU-ffc2ca94-dcb4-83f4-b80a-867d69515be0,pytorch=2.2.0a0+81ea7a4,cuda=12.3",5,/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/source_states/formal-direct-dcca41b-deterministic-v1/seed5/armD/training-state-latest.pt,da04fbc6fe6f475e9eec88de12359600263e87be536168f1f78303bc72d2cd25,PASS,2989,1.0
11,D,4000,512,512000,08c9ed1b2b1c523268dc0f05a0569dd654209aea46197e3f56ec149dd714f372,1.1,fb73e8fd13af0d3f0ebdbc91da6f0790d5bb2d6a195b5a480ece62c73384171e,/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/runs/q256-target-weight-replay-curve-v1/seed5/armD/network-snapshot-kimg000512.pkl,bf0f6d9c9cdf4caab35273c659511832475198ebd9c2297ea3a8028aa1211886,c8721a05227f3ff171f8dc1f559a64d58281c0ae,9888342e343467e5c5127399bcd30086c28c55360a58c3abeeb08d617b1dee8e,6335d3d3eaf5dab84c5d72c7a360fc880e3189902f03bdff8ff7490fbb4c3b49,,/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/runs/q256-target-weight-replay-curve-v1/seed5/armD/training-state-kimg000512.pt,c72f3b0373c083b56d4f9d708631b395118bc96ed21290f82739c094398400d5,,"host=w05AnQ,gpu=GPU-ffc2ca94-dcb4-83f4-b80a-867d69515be0,pytorch=2.2.0a0+81ea7a4,cuda=12.3",5,/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/source_states/formal-direct-dcca41b-deterministic-v1/seed5/armD/training-state-latest.pt,da04fbc6fe6f475e9eec88de12359600263e87be536168f1f78303bc72d2cd25,PASS,3989,1.0
12,D,5000,640,640000,08c9ed1b2b1c523268dc0f05a0569dd654209aea46197e3f56ec149dd714f372,1.1,d8f8c65bd0caa255614bb2b2235088a6ce446c9630d228676bbf9f08d095a6bc,/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/runs/q256-target-weight-replay-curve-v1/seed5/armD/network-snapshot-kimg000640.pkl,66279435d796395029ec7227eaa950c78cd84c0b8872b71465cfe176d7295530,c8721a05227f3ff171f8dc1f559a64d58281c0ae,2a5407237bdef933fb5882c81d491238af29ab3d700ba47c8ca366ffc4a28e13,b51bc5613987a6508c637d67318c0e823b679d9b1f7ab31bd066a0f677da6301,,/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/runs/q256-target-weight-replay-curve-v1/seed5/armD/training-state-kimg000640.pt,97520fe366d83251399b995fa9db78d3521291d9e24c65873ca28b70933fe103,,"host=w05AnQ,gpu=GPU-ffc2ca94-dcb4-83f4-b80a-867d69515be0,pytorch=2.2.0a0+81ea7a4,cuda=12.3",5,/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/source_states/formal-direct-dcca41b-deterministic-v1/seed5/armD/training-state-latest.pt,da04fbc6fe6f475e9eec88de12359600263e87be536168f1f78303bc72d2cd25,PASS,4988,1.0
12,D,6000,768,768000,08c9ed1b2b1c523268dc0f05a0569dd654209aea46197e3f56ec149dd714f372,1.1,b5cfd3f100c5075110bcebce6d9a9b0cff786a2be1f6187a32e862237c097045,/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/runs/q256-target-weight-replay-curve-v1/seed5/armD/network-snapshot-kimg000768.pkl,b1ab9d89c90e576f36cde4846e4876370d9f15bd85b2ba996f906b96a3d328bd,c8721a05227f3ff171f8dc1f559a64d58281c0ae,99920b699ca795ecb8a2ae8c6746d5a55cff0edb1e4b7c349ae7d703466e2ea7,c3e30949a83f39480b144817ae27d06657d504ddcfb2cab83b3453ceb4eca066,,/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/runs/q256-target-weight-replay-curve-v1/seed5/armD/training-state-kimg000768.pt,f7b0fc5621a73f48558354433444e5f23b0783b7f86c34fcff76d94729485c13,,"host=w05AnQ,gpu=GPU-ffc2ca94-dcb4-83f4-b80a-867d69515be0,pytorch=2.2.0a0+81ea7a4,cuda=12.3",5,/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/source_states/formal-direct-dcca41b-deterministic-v1/seed5/armD/training-state-latest.pt,da04fbc6fe6f475e9eec88de12359600263e87be536168f1f78303bc72d2cd25,PASS,5988,1.0
14,D,7000,896,896000,08c9ed1b2b1c523268dc0f05a0569dd654209aea46197e3f56ec149dd714f372,1.1,26890ecfb589831f515d645ff029e3d1fdc6eda7a456fc38cd2cfd8d73b61a6d,/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/runs/q256-target-weight-replay-curve-v1/seed5/armD/network-snapshot-kimg000896.pkl,bba654bf9d6fb9c85910f438b34b8f6ebc0b562d33d104566250b328b57f114d,c8721a05227f3ff171f8dc1f559a64d58281c0ae,8a542392d89bfd3b4255deb7c5d99981ad8af088cb1745d3ed88749b14635fe4,fc33018d988198d8b9bc1b5ed06b416cd8b5622bbb360789c29d7f9ec2155f2a,,/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/runs/q256-target-weight-replay-curve-v1/seed5/armD/training-state-kimg000896.pt,1ab8e4c28d6c864b41e3198ab9de96776910aff1f02523389fbd4a2b6c0e6c6a,,"host=w05AnQ,gpu=GPU-ffc2ca94-dcb4-83f4-b80a-867d69515be0,pytorch=2.2.0a0+81ea7a4,cuda=12.3",5,/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/source_states/formal-direct-dcca41b-deterministic-v1/seed5/armD/training-state-latest.pt,da04fbc6fe6f475e9eec88de12359600263e87be536168f1f78303bc72d2cd25,PASS,6986,1.0
14,D,8000,1024,1024000,08c9ed1b2b1c523268dc0f05a0569dd654209aea46197e3f56ec149dd714f372,1.1,1fa71922fe30e8b4a9f92ac0cdb5250c10f5e13c451e8b558d87863c826fd67c,/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/runs/q256-target-weight-replay-curve-v1/seed5/armD/network-snapshot-kimg001024.pkl,e69488d86cd721b199986a20cf8203312312b8ec85721a2ba2fd6dd180788146,c8721a05227f3ff171f8dc1f559a64d58281c0ae,af007c965b54fd942b2d2c6f11277a308e076a2f0297fbc47f15329371ac7b6f,acd7b439bd76a453f7575e85a8291c9d2e03f5d643e6a55c47c5febdb3cf0949,8218.199393987656,/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/runs/q256-target-weight-replay-curve-v1/seed5/armD/training-state-kimg001024.pt,27cb00b43f2cc7caff8181e51ff4543fa9c5f790040c47334bce5d3f4970e4d1,"[""Loading training state from \""/mnt/ect_project/q256_target_weight_1024k/source_states/formal-direct-dcca41b-deterministic-v1/seed5/armD/training-state-latest.pt\""...""]","host=w05AnQ,gpu=GPU-ffc2ca94-dcb4-83f4-b80a-867d69515be0,pytorch=2.2.0a0+81ea7a4,cuda=12.3",5,/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/source_states/formal-direct-dcca41b-deterministic-v1/seed5/armD/training-state-latest.pt,da04fbc6fe6f475e9eec88de12359600263e87be536168f1f78303bc72d2cd25,PASS,7986,1.0
