seed,horizon,arm,k,next_k,space,block,coordinate_count,delta_k_norm,b_norm,R_norm,delta_norm,feedback_gain_G,cos_R_delta_k,cos_b_R,cos_b_delta,cos_R_delta,R_over_b_diagnostic,carryover_rule,carryover_retention_min,carryover_retention_max,carryover_norm,corrected_R_norm,corrected_R_over_delta_k,corrected_R_over_b,cos_corrected_R_delta_k,cos_corrected_R_b,cos_corrected_R_R,closure_l2,closure_relative,closure_max_abs,closure_pass
4,16,B,16,17,observable,feature,49152,0.0312384343691545,0.02176988260807989,0.02734729854309491,0.026395519613675335,0.8754375529811512,-0.05016438542518426,-0.4409853818826879,0.36787014837027737,0.6723526874021025,1.2561987143166753,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
4,16,C,16,17,state,theta,55732739,0.5023202545794068,0.0015576031916876864,0.5385102325770552,0.5385078209192383,1.072045627600564,0.9983239102421234,-0.0029945249207074956,-0.00010209530425472389,0.9999958169154296,345.7300520767239,identity_parameter_carryover,1.0,1.0,0.5023202545793399,0.04707966096802235,0.0937243930317765,30.225709101822545,0.7495250770040449,-0.014798596542220047,0.7865798323557068,0.0,0.0,0.0,True
4,16,C,16,17,state,EMA,55732771,0.0024747115365883854,1.396328453553909e-05,0.002824080736788878,0.002824081033608897,1.1411757269625573,0.9973452916671165,-0.002450925070496347,0.0024934391658156052,0.9999877766311432,202.25046117201725,ema_transition_carryover_counterfactual_map,0.9993,1.0,0.002472979245086944,0.00040044057691226455,0.16181303194000068,28.678107639579405,0.8580658425944855,-0.01752259614364671,0.8931825367752148,0.0,0.0,0.0,True
4,16,C,16,17,state,m,55732739,137.43130266802848,4.705183736502471,123.61577484118197,124.25440618314977,0.8994732090969222,0.9987140300550352,0.11704843067201744,0.1543141750619747,0.999292604807454,26.272252427079486,radam_beta1_per_parameter_group,0.9,0.9,123.68816898837488,6.27134042648575,0.04563254735083503,1.3328577113435869,-0.036891685449735714,-0.2949777513364317,0.013819234324685318,0.0,0.0,0.0,True
4,16,C,16,17,state,v,55732739,173.61446796173902,0.6298958445273654,173.4929806862976,173.33966587867562,0.9993002468235067,0.999990527857301,-0.24510486829949962,-0.24168777599235644,0.9999937940898417,275.4312196113565,radam_beta2_per_parameter_group,0.999,0.999,173.44085599037405,0.7568123905263876,0.0043591550831649185,1.2014881461779645,0.06670258875937699,-0.7469665369550041,0.07104475655724427,0.0,0.0,0.0,True
4,16,C,16,17,state,net_buffer,32,0.0,0.0,0.0,0.0,0.0,,,,,,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
4,16,C,16,17,state,scaler,1,0.0,0.0,0.0,0.0,0.0,,,,,,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
4,16,C,16,17,observable,residual,393216,0.25472131542417836,0.17341063647035115,0.2586447677340743,0.25217619045229267,1.0154029210447597,0.16217298629137963,-0.3720649792274288,0.306047831865754,0.7697980627344078,1.4915161664739984,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
4,16,C,16,17,observable,feature,49152,0.029215104459408302,0.022287827390872733,0.031406047706805496,0.030829828425679162,1.074993510649305,0.17686484569012367,-0.3804497377433618,0.33537016925631197,0.7436515476025908,1.4091121200833976,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
4,16,D,16,17,state,theta,55732739,0.426682855884657,0.0007387338856637878,0.4566016950217318,0.45658254168253654,1.070119618645195,0.99833688744967,-0.026735655453574193,-0.025118813500165538,0.999998692031803,618.0868427491359,identity_parameter_carryover,1.0,1.0,0.4266828558845591,0.03928314902891435,0.09206638721742681,53.17631936379439,0.7422892473874124,0.010999185635190005,0.7796844577625301,0.0,0.0,0.0,True
4,16,D,16,17,state,EMA,55732771,0.00206760874301779,9.848855131634883e-06,0.002365492772652245,0.0023654824982066616,1.144071759534,0.9968609148737198,-0.0031249865366301324,0.0010385712286872723,0.9999913323839343,240.17946665234172,ema_transition_carryover_counterfactual_map,0.9993,1.0,0.0020661614225169355,0.0003468194789387032,0.16773941400175205,35.214192340458574,0.8416651447883219,-0.015442827318416006,0.8817763283239829,0.0,0.0,0.0,True
4,16,D,16,17,state,m,55732739,111.60806797753386,2.348476081898789,99.0692240670852,98.90518669719467,0.8876528898164184,0.9972336534747107,-0.08164330664739108,-0.05803399345984097,0.9997199339696625,42.18447223315376,radam_beta1_per_parameter_group,0.9,0.9,100.44725843464579,7.546925904914189,0.06761989560139457,3.213541735887023,-0.2189095523312044,0.5895766077462061,-0.14577623484634533,0.0,0.0,0.0,True
4,16,D,16,17,state,v,55732739,339.4673591198079,0.4152215363479834,339.6643183227964,339.95162269733873,1.000580200710605,0.9999984717833934,0.6916117402625609,0.6922486498797817,0.9999996108705316,818.0315532529002,radam_beta2_per_parameter_group,0.999,0.999,339.1278970629225,0.7998855710715554,0.0023562959724479802,1.926406751698924,0.6699735544723522,0.7755607361452288,0.6712704163365036,0.0,0.0,0.0,True
4,16,D,16,17,state,net_buffer,32,0.0,0.0,0.0,0.0,0.0,,,,,,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
4,16,D,16,17,state,scaler,1,0.0,0.0,0.0,0.0,0.0,,,,,,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
4,16,D,16,17,observable,residual,393216,0.28011913902833385,0.1813740117585744,0.25652000506422223,0.2612592933399793,0.9157532254098333,-0.02831954279286366,-0.32715670747736325,0.3730078660699429,0.7547378622766585,1.4143151081957326,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
4,16,D,16,17,observable,feature,49152,0.026049911150013212,0.025617129612143526,0.03158404805570553,0.02870854137391116,1.2124436000500336,0.018698308887242932,-0.5126786595730283,0.3282877408609466,0.6426899975075113,1.2329268943829463,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
4,64,B,64,65,state,theta,55732739,1.545814997431256,0.0016344509780911332,1.5664939135476035,1.566511613242814,1.0133773550849943,0.9993672585380212,0.010307508371510775,0.011350761753432087,0.9999994557473659,958.4220845687911,identity_parameter_carryover,1.0,1.0,1.545814997432386,0.05909312019780825,0.03822780882318111,36.154721671018116,0.3331645105263514,-0.009089491161953478,0.36648965707234427,0.0,0.0,0.0,True
4,64,B,64,65,state,EMA,55732771,0.03475480223767923,1.45905707829917e-05,0.03569007894322412,0.03569009268066636,1.0269107186727395,0.9998783862110869,0.0007371224223056887,0.0011459350523922115,0.9999999164360429,2446.1057400734603,ema_transition_carryover_counterfactual_map,0.9993,1.0,0.03473047397437514,0.0011055905176052285,0.03181115835573964,75.77431575836778,0.8640310747158664,-0.005814640927336041,0.8717772611409057,0.0,0.0,0.0,True
4,64,B,64,65,state,m,55732739,191.55976905147259,6.5890020736211685,169.88026285973982,172.95102535025822,0.8868264129828459,0.9989363072719397,0.4508626716802904,0.4809550627633171,0.9994216431403287,25.782396326728946,radam_beta1_per_parameter_group,0.9,0.9,172.40378758009402,8.287040579509755,0.04326086119514483,1.257707993853367,-0.32631976332847024,-0.5259815738572426,-0.2823854969084686,0.0,0.0,0.0,True
4,64,B,64,65,state,v,55732739,630.4352658738281,0.541664503392701,629.6751895413711,629.8415236885329,0.9987943626037424,0.9999995992296721,0.3066900965802795,0.3074691043930095,0.9999996649819132,1162.4819156459719,radam_beta2_per_parameter_group,0.999,0.999,629.8048397262553,0.5785128491281041,0.0009176403676057749,1.068027986889679,-0.22454564356175916,-0.6062269594021586,-0.22367312808671633,0.0,0.0,0.0,True
4,64,B,64,65,state,net_buffer,32,0.0,0.0,0.0,0.0,0.0,,,,,,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
4,64,B,64,65,state,scaler,1,0.0,0.0,0.0,0.0,0.0,,,,,,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
4,64,B,64,65,observable,residual,393216,0.43093137049316116,0.21202959876689123,0.3980427865245677,0.403312163325339,0.9236802279422,0.3257264781328927,-0.24132363027847253,0.2875501387322955,0.8600658883274012,1.8772982113793573,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
4,64,B,64,65,observable,feature,49152,0.050005799465610026,0.03360760767440788,0.04788324556818424,0.04683920055970368,0.9575538453517675,0.3857730657107296,-0.38165990607721306,0.327343175907517,0.7484450793519627,1.4247739985565002,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
4,64,C,64,65,state,theta,55732739,1.828739312723062,0.001424713826458059,1.8519980962950569,1.8519761746460275,1.0127184795613988,0.9994094707298441,-0.015771254659944313,-0.015002147522364164,0.9999997041670675,1299.9088391661483,identity_parameter_carryover,1.0,1.0,1.8287393127232416,0.06738698492264307,0.0368488742237959,47.29861090080943,0.32892292945181884,0.03133775989167764,0.3611781665465218,0.0,0.0,0.0,True
4,64,C,64,65,state,EMA,55732771,0.040235346512617336,1.3490735378568035e-05,0.04135831923578157,0.04135831605831404,1.0279101044354642,0.9998871190687946,-0.0003986253837499477,-7.243381219448902e-05,0.999999946799526,3065.683083628279,ema_transition_carryover_counterfactual_map,0.9993,1.0,0.040207181885266355,0.001304046368459638,0.03241046695225314,96.66236360482634,0.8791625916500716,-0.006262704683077856,0.8862230689010057,0.0,0.0,0.0,True
4,64,C,64,65,state,m,55732739,259.3886918036745,7.143327189753032,238.89751997730042,243.66290027654767,0.9210020618713658,0.9988922306630016,0.6588122746855235,0.6752441408026885,0.9997567595868074,33.44345199811012,radam_beta1_per_parameter_group,0.9,0.9,233.44981694319682,12.378988259912157,0.04772370057396927,1.7329443172741104,0.41869816643841823,0.43502428168721674,0.4609675252346923,0.0,0.0,0.0,True
4,64,C,64,65,state,v,55732739,510.40938548547246,0.5831334302302021,510.4016029382225,510.7418323762946,0.9999847523429795,0.99999474783742,0.5830736204637533,0.5838269455207495,0.9999995698067385,875.2741250604214,radam_beta2_per_parameter_group,0.999,0.999,509.8989859949512,1.7281256114084642,0.0033857637820761646,2.963516618702955,0.28929391924500675,0.3390424451376526,0.29239484768273705,0.0,0.0,0.0,True
4,64,C,64,65,state,net_buffer,32,0.0,0.0,0.0,0.0,0.0,,,,,,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
4,64,C,64,65,state,scaler,1,0.0,0.0,0.0,0.0,0.0,,,,,,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
4,64,C,64,65,observable,residual,393216,0.36817265477896394,0.23748123371011548,0.4026099120534184,0.3649935638391551,1.0935356193010293,0.2794462206145323,-0.4459247253561579,0.15876312623847866,0.8129216170637682,1.6953335881051947,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
4,64,C,64,65,observable,feature,49152,0.05550948169006542,0.02998536516136437,0.06425499953945603,0.06174612709124151,1.1575499821493704,0.3526729075193867,-0.31536741794680884,0.15744196963264573,0.8874822589496038,2.1428786741022416,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
4,64,D,64,65,state,theta,55732739,1.5240025761619158,0.0008434310423665543,1.5398374554556242,1.539837042283435,1.0103903231801532,0.9995054954144462,-0.0007637408281884446,-0.00021600057798680213,0.999999849990273,1825.682691420803,identity_parameter_carryover,1.0,1.0,1.5240025761623035,0.05071160907009736,0.03327527778713516,60.1253766138455,0.2972381055736913,-0.007856433631298409,0.3271145573926112,0.0,0.0,0.0,True
4,64,D,64,65,state,EMA,55732771,0.034019506192686844,1.0430983509165115e-05,0.03496075404575598,0.03496075427155454,1.0276678869980622,0.9998947145327237,-0.00012753441812968637,0.00017082823894974835,0.9999999554898624,3351.6258572394386,ema_transition_carryover_counterfactual_map,0.9993,1.0,0.03399569263371568,0.001087018975643997,0.03195281464366678,104.21059286393223,0.8844192918939163,-0.004685041111359149,0.8910982109108222,0.0,0.0,0.0,True
4,64,D,64,65,state,m,55732739,212.50916098822276,1.9880402435195912,202.43115420228705,202.08883734194083,0.9525761301815396,0.9986843198045416,-0.1769529172983787,-0.16741519962038756,0.99995312625588,101.82447506389836,radam_beta1_per_parameter_group,0.9,0.9,191.25823995004734,15.056938879589346,0.07085312844665459,7.573759600023392,0.7243557059593744,-0.24469526133099836,0.7587564125051892,0.0,0.0,0.0,True
4,64,D,64,65,state,v,55732739,700.9919499556215,0.2601503727585868,699.2952443189102,699.3965948661171,0.9975795647342046,0.999998355743745,0.3894267008728587,0.38974223252564033,0.9999999413125361,2688.042446004254,radam_beta2_per_parameter_group,0.999,0.999,700.2909633432563,1.613031440889948,0.00230106984964958,6.200381048028717,-0.6180095562027893,-0.2806159111107095,-0.6165828787359201,0.0,0.0,0.0,True
4,64,D,64,65,state,net_buffer,32,0.0,0.0,0.0,0.0,0.0,,,,,,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
4,64,D,64,65,state,scaler,1,0.0,0.0,0.0,0.0,0.0,,,,,,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
4,64,D,64,65,observable,residual,393216,0.41273167902728125,0.17662098252586625,0.4091957712260052,0.3973118658915156,0.9914329139706227,0.4237048144733112,-0.2821225120140552,0.1539788989306484,0.904496056655758,2.3168015791446424,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
4,64,D,64,65,observable,feature,49152,0.04792829050802465,0.028139490261827778,0.05249743107342377,0.05140158568387386,1.0953328507436357,0.31406971495821684,-0.30654513046844295,0.23436355598551864,0.8535029956003869,1.8656141452796111,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
4,128,B,128,129,state,theta,55732739,2.588118848511503,0.0016022963045243981,2.601744424208504,2.6017286319007034,1.0052646638328984,0.9997615138945294,-0.01016394446603692,-0.009548147809636792,0.9999998103788186,1623.759860683675,identity_parameter_carryover,1.0,1.0,2.5881188485125612,0.05828728623495576,0.022521101095677405,36.37734548246174,0.22312062614068204,0.006837853453593437,0.24435527883750766,0.0,0.0,0.0,True
4,128,B,128,129,state,EMA,55732771,0.11375741076913162,1.4542248860666651e-05,0.11525146473937495,0.1152514558787884,1.0131336847431898,0.9999671674113415,-0.0006723887949727715,-0.0005462104070988532,0.9999999920395037,7925.284860933919,ema_transition_carryover_counterfactual_map,0.9993,1.0,0.11367778092664586,0.0018266896515218816,0.01605776396606909,125.61259740662572,0.8594233878136388,-0.004856396707419807,0.8635381205755781,0.0,0.0,0.0,True
4,128,B,128,129,state,m,55732739,135.16503289327565,4.314280160429511,122.60333898631326,122.8127569462112,0.9070640265601762,0.9972567381499104,0.030987640824626267,0.06606372655888482,0.9993833816799426,28.41802906330205,radam_beta1_per_parameter_group,0.9,0.9,121.6485264655963,9.096180999374441,0.0672968504106876,2.108389038524764,0.06799331040409458,0.08043046853502692,0.14165574301074688,0.0,0.0,0.0,True
4,128,B,128,129,state,v,55732739,1395.2845981657254,0.3072348886776838,1393.8891824923028,1394.0458662039066,0.9989999060584077,0.9999999268065708,0.5098986603336191,0.5100617411041637,0.9999999820282387,4536.88442901618,radam_beta2_per_parameter_group,0.999,0.999,1393.8893270441472,0.5333093618566195,0.0003822226394226101,1.7358359402213188,-0.0004623496057973934,-0.016949863433599607,-7.974426523830144e-05,0.0,0.0,0.0,True
4,128,B,128,129,state,net_buffer,32,0.0,0.0,0.0,0.0,0.0,,,,,,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
4,128,B,128,129,state,scaler,1,0.0,0.0,0.0,0.0,0.0,,,,,,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
4,128,B,128,129,observable,residual,393216,0.7194366152280495,0.1992859655376152,0.6851942822505523,0.6776461320753171,0.9524039613043007,0.7476712006913456,-0.18309031540230228,0.10895587651683249,0.9572945542806072,3.4382465438652376,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
4,128,B,128,129,observable,feature,49152,0.0883518131694343,0.03218523495707111,0.09761860759294959,0.09453008139313858,1.104885164107998,0.825431802037729,-0.25929487108844906,0.07270945485425394,0.9443887059879781,3.0330245444270942,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
4,128,C,128,129,state,theta,55732739,3.0769130934144933,0.001488439574641915,3.095497112773602,3.095486409808831,1.0060398258887728,0.9997293551182082,-0.0074311361216151724,-0.006950319912977475,0.9999998844019099,2079.6928310094877,identity_parameter_carryover,1.0,1.0,3.076913093413446,0.07416819431927164,0.02410474136497829,49.82949632813602,0.2392702029874515,-0.008193578986210339,0.26179375564962337,0.0,0.0,0.0,True
4,128,C,128,129,state,EMA,55732771,0.13329811527787458,1.3939905044649421e-05,0.1350626790981695,0.13506267388213924,1.0132377252042648,0.9999648837047231,-0.0004257850665748778,-0.00032257444277287783,0.999999994673782,9688.923896222008,ema_transition_carryover_counterfactual_map,0.9993,1.0,0.1332048070041674,0.0021714610568460413,0.016290260761147236,155.77301637929858,0.853401992745679,-0.0038576211703460024,0.8577403437497853,0.0,0.0,0.0,True
4,128,C,128,129,state,m,55732739,214.61364757020908,3.892470698354283,194.40147206498895,194.98520358905708,0.9058206421909497,0.9984743976161419,0.14017799611832904,0.159721245107983,0.9998046375780182,49.94295066811445,radam_beta1_per_parameter_group,0.9,0.9,193.15227781479,10.776383541381216,0.05021294621002987,2.768520144785526,0.0883983849807334,0.06777374631193853,0.14326400183728347,0.0,0.0,0.0,True
4,128,C,128,129,state,v,55732739,798.0264095855797,0.25568472022568367,797.3370995448126,797.3230372810148,0.9991362315426064,0.9999997648033185,-0.055158303601080545,-0.05483859746230014,0.9999999487389363,3118.4385943791713,radam_beta2_per_parameter_group,0.999,0.999,797.2284028572145,0.5575154292654111,0.0006986177682452044,2.1804800410963643,0.1946298718608397,-0.009234448766222762,0.19530256261427664,0.0,0.0,0.0,True
4,128,C,128,129,state,net_buffer,32,0.0,0.0,0.0,0.0,0.0,,,,,,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
4,128,C,128,129,state,scaler,1,0.0,0.0,0.0,0.0,0.0,,,,,,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
4,128,C,128,129,observable,residual,393216,0.7702746959370281,0.2170086794792926,0.7421494420319686,0.7568682611503942,0.9634867222649116,0.8467990649369567,-0.07770428580385277,0.210526052293807,0.9582736848780004,3.419906723605431,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
4,128,C,128,129,observable,feature,49152,0.07923273007590591,0.02812773453406071,0.08067291228810926,0.07726149823690819,1.0181766072029026,0.7404660825332047,-0.2930505494844156,0.058068939405824346,0.9374664726932621,2.8680913562526706,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
4,128,D,128,129,state,theta,55732739,2.5890620162631226,0.0008257262825825851,2.6041564178605014,2.6041601165161405,1.0058300656772854,0.9997286408612153,0.00432073877011264,0.00463781232347095,0.9999999497311731,3153.776829914635,identity_parameter_carryover,1.0,1.0,2.589062016263089,0.062345991009901375,0.024080532107101617,75.50442843469239,0.23077249589819934,0.036239675120590994,0.2533758302740607,0.0,0.0,0.0,True
4,128,D,128,129,state,EMA,55732771,0.1115546879394827,1.0331376920680175e-05,0.11303225244060669,0.1130322536475111,1.0132452031233825,0.9999633704063545,7.111830666303971e-05,0.00016252033131934155,0.9999999958228346,10940.676475983717,ema_transition_carryover_counterfactual_map,0.9993,1.0,0.1114765999949809,0.0018284292015164018,0.016390429082714177,176.97826877813935,0.8485491912201699,-0.0025828334538177938,0.8530468595059653,0.0,0.0,0.0,True
4,128,D,128,129,state,m,55732739,184.83040959593902,1.88025837251982,166.41956311851186,166.45220827383002,0.9003905985077053,0.9990881341107565,0.011714610429926045,0.023008398399084532,0.9999362059471196,88.50888024260486,radam_beta1_per_parameter_group,0.9,0.9,166.34736426300123,7.105801159974893,0.038444978699711856,3.779162089544154,-0.011195566215370111,0.1934903183852023,0.031507403097067656,0.0,0.0,0.0,True
4,128,D,128,129,state,v,55732739,1408.1426010037567,0.16778745781027726,1406.7282799303669,1406.820760322668,0.9989956123247875,0.9999999641638174,0.5511343159085873,0.5512173530255814,0.9999999950480383,8383.989472687525,radam_beta2_per_parameter_group,0.999,0.999,1406.7344784585157,0.37666226620464244,0.0002674887230427862,2.2448773652113303,-0.016590299800024987,0.03636881940180256,-0.016322619105000394,0.0,0.0,0.0,True
4,128,D,128,129,state,net_buffer,32,0.0,0.0,0.0,0.0,0.0,,,,,,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
4,128,D,128,129,state,scaler,1,0.0,0.0,0.0,0.0,0.0,,,,,,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
4,128,D,128,129,observable,residual,393216,1.4197419975328762,0.19089524066414362,1.4186203479971133,1.4154351125018139,0.9992099624173181,0.9355385950458661,-0.08394904936898658,0.05072886097008778,0.990928416022672,7.431407629973337,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
4,128,D,128,129,observable,feature,49152,0.12312990358114172,0.031681906761720405,0.1007820266111336,0.09588169813704751,0.8185016286049389,0.8555240534641512,-0.30809278764359105,0.006588235826015215,0.9493058780514173,3.181059377805608,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
4,256,B,256,257,state,theta,55732739,4.472905181851845,0.0019740976680312763,4.484458391629028,4.484441693537774,1.0025829319664674,0.9998734789478914,-0.008678682895134302,-0.008238504856151916,0.999999903114717,2271.6497082443134,identity_parameter_carryover,1.0,1.0,4.472905181851245,0.07217434566431029,0.016135898868848614,36.56067621835963,0.15221241402078595,-0.017967145354661186,0.16791460089922663,0.0,0.0,0.0,True
4,256,B,256,257,state,EMA,55732771,0.36143659890914426,1.5925696278266893e-05,0.363817843250663,0.3638178342399356,1.0065882767509036,0.9999888331737773,-0.0005876849178847236,-0.0005439111127438368,0.9999999990419268,22844.705618752098,ema_transition_carryover_counterfactual_map,0.9993,1.0,0.3611835943939152,0.0031422955704845617,0.008693905321066982,197.3097763249897,0.8370269782451445,-0.003552142890139276,0.839603427495752,0.0,0.0,0.0,True
4,256,B,256,257,state,m,55732739,215.63761349436248,4.071235933263418,193.66913541158277,193.82951023543075,0.8981231626209124,0.9987456756283173,0.02889767934445654,0.04987798037338412,0.9997795714736057,47.570108582811024,radam_beta1_per_parameter_group,0.9,0.9,194.07384750938718,9.718752403140634,0.04506983844631872,2.387174942069811,-0.0666377727849361,0.18386836564052128,-0.016594778751048336,0.0,0.0,0.0,True
4,256,B,256,257,state,v,55732739,3390.482069403833,0.3251459908872324,3387.2298666050597,3387.311859210241,0.9990407845456192,0.9999999875359329,0.2521267190486078,0.25221660550636943,0.9999999956858753,10417.566144248796,radam_beta2_per_parameter_group,0.999,0.999,3387.0916167656,0.5523721745838613,0.0001629184768645563,1.6988435658597305,0.2502074274535642,-0.12085063040132553,0.2503602887815145,0.0,0.0,0.0,True
4,256,B,256,257,state,net_buffer,32,0.0,0.0,0.0,0.0,0.0,,,,,,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
4,256,B,256,257,state,scaler,1,0.0,0.0,0.0,0.0,0.0,,,,,,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
4,256,B,256,257,observable,residual,393216,0.37597605789305677,0.21480513095733395,0.40619027638418803,0.3887353601016563,1.0803620811932801,0.3771405266666152,-0.34392777754961384,0.1932034480182519,0.8548561803095989,1.8909710143975487,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
4,256,B,256,257,observable,feature,49152,0.2448703934454254,0.03504305713407887,0.23910401048999955,0.23477166562449997,0.9764512856197496,0.972749444398701,-0.1957891133886699,-0.05013767336923897,0.9892290911065279,6.823149292459257,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
4,256,C,256,257,state,theta,55732739,5.841432441094531,0.0019346936459065892,5.853756212062745,5.853753136586502,1.002109717281247,0.9999005046777474,-0.0017548969897441128,-0.001424393088465698,0.9999999453834475,3025.676041500462,identity_parameter_carryover,1.0,1.0,5.841432441095491,0.08340398906881072,0.014278002854584587,43.109661958768655,0.1407768349888503,-0.0052087904919995015,0.15472840465408555,0.0,0.0,0.0,True
4,256,C,256,257,state,EMA,55732771,0.44376722642454935,1.5702735428383437e-05,0.44688519112218966,0.4468851973131219,1.0070261265636082,0.9999872459065918,0.00037668908780165444,0.000411827269130414,0.9999999993826549,28459.066457581877,ema_transition_carryover_counterfactual_map,0.9993,1.0,0.4434565907185571,0.0041000444887273925,0.009239178210075624,261.1038380813809,0.8348447919463777,-0.002027580798674902,0.8376143965867912,0.0,0.0,0.0,True
4,256,C,256,257,state,m,55732739,236.63869276397466,4.054048590115919,215.15139578943558,215.53359923511724,0.9091978715586859,0.9983431149216222,0.08493932992011047,0.10359806572658478,0.9998243648549088,53.07074915529902,radam_beta1_per_parameter_group,0.9,0.9,212.97481781941028,12.513212977182231,0.05287898116333414,3.086596694398386,0.14545399619336252,-0.1006688258811401,0.20214254843726068,0.0,0.0,0.0,True
4,256,C,256,257,state,v,55732739,1506.9659497028476,0.2898353178089086,1505.0228315984623,1504.892661740615,0.9987105759723579,0.9999995398166741,-0.44919348569904244,-0.4490397445907816,0.9999999851957295,5192.68266882071,radam_beta2_per_parameter_group,0.999,0.999,1505.459001420492,1.5084950733423714,0.0010010147035106037,5.204662719320279,-0.28960148174325284,0.023253890032562573,-0.2886831022045382,0.0,0.0,0.0,True
4,256,C,256,257,state,net_buffer,32,0.0,0.0,0.0,0.0,0.0,,,,,,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
4,256,C,256,257,state,scaler,1,64.0,0.0,64.0,64.0,1.0,1.0,,,1.0,,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
4,256,C,256,257,observable,residual,393216,0.4139730540048601,0.25290937704144145,0.457700709257355,0.44042253734494685,1.1056292307662652,0.5461917180803514,-0.34331063052339766,0.21746357153444032,0.8420873141410169,1.8097419503048189,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
4,256,C,256,257,observable,feature,49152,0.3306050998515621,0.04017037771851062,0.34737071157036475,0.33260403822522144,1.0507118968410658,0.9869349611676571,-0.4176083437919792,-0.31537359071750604,0.9939603512509916,8.647434535082686,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
4,256,D,256,257,state,theta,55732739,4.927403340582878,0.0007403293987218012,4.940037768934143,4.940038032516302,1.002564114905554,0.9998757122612912,0.00028110208354444944,0.0004309651655197935,0.9999999887705281,6672.756447958507,identity_parameter_carryover,1.0,1.0,4.9274033405797075,0.0788057315868409,0.015993359207634648,106.44684882553784,0.1525325885434844,0.0051842970116365815,0.16809493302799275,0.0,0.0,0.0,True
4,256,D,256,257,state,EMA,55732771,0.37165719430947813,9.775611456794924e-06,0.3742843122558657,0.37428431294907677,1.0070686589325109,0.9999869020004688,5.785321875680653e-05,8.397136231368203e-05,0.9999999996589212,38287.56021145917,ema_transition_carryover_counterfactual_map,0.9993,1.0,0.3713970353999381,0.0034608992005699586,0.009312073743117362,354.034038266151,0.832839765950679,-0.00139616796975681,0.8356618458122962,0.0,0.0,0.0,True
4,256,D,256,257,state,m,55732739,242.08160333451985,1.8833276869098006,213.33054548845018,212.843242180474,0.8812340241883639,0.9983383547296154,-0.26286447999511914,-0.25461788058102813,0.9999635570055017,113.27319561604648,radam_beta1_per_parameter_group,0.9,0.9,217.87343738369987,13.232584307069677,0.054661668316795906,7.026172024679332,-0.37009940564464283,0.23524279080897156,-0.3159521545478789,0.0,0.0,0.0,True
