arm,k,next_k,space,block,coordinate_count,delta_k_norm,b_norm,R_norm,delta_norm,feedback_gain_G,cos_R_delta_k,cos_b_R,cos_b_delta,cos_R_delta,R_over_b_diagnostic,carryover_rule,carryover_retention_min,carryover_retention_max,carryover_norm,corrected_R_norm,corrected_R_over_delta_k,corrected_R_over_b,cos_corrected_R_delta_k,cos_corrected_R_b,cos_corrected_R_R,closure_l2,closure_relative,closure_max_abs,closure_pass
C,48,49,state,v,55732739,4.258552976428624,0.24769383677297116,4.042984616181795,4.217996315365906,0.9493799040566093,0.996616165130843,0.6912248578867731,0.7212678902655051,0.9990992021383611,16.322507935017676,radam_beta2_per_parameter_group,0.999,0.999,4.25429449882445,0.40131796619011906,0.09423810585695208,1.6202178117090382,-0.5606294607198508,-0.7593482844571314,-0.4906684190841363,0.0,0.0,0.0,True
C,48,49,state,net_buffer,32,0.0,0.0,0.0,0.0,0.0,,,,,,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
C,48,49,state,scaler,1,0.0,0.0,0.0,0.0,0.0,,,,,,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
C,48,49,observable,residual,393216,0.20060438094771715,0.16992484399658156,0.20362308424225184,0.20121353250604013,1.0150480427210682,0.0998897171358028,-0.4313495924234085,0.4079850325088079,0.6477003331662244,1.1983126154663306,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
C,48,49,observable,feature,49152,0.036744866113930325,0.03816942019302506,0.03980152654236742,0.0369476172194276,1.0831860543173482,-0.0067637029118619955,-0.5515858415588852,0.43887706163900303,0.5074160715707833,1.0427595268958423,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
D,48,49,state,theta,55732739,0.13801728088016063,0.0006705321489501335,0.14050784000251315,0.14076170304113952,1.0180452701753706,0.9994866831030297,0.37655526989893634,0.3806397521942006,0.9999902628039233,209.54676106508728,identity_parameter_carryover,1.0,1.0,0.13801728088006393,0.005109979537923753,0.0370242009213376,7.620782308386789,0.47327666501805576,0.2482190518849317,0.5012555736848342,0.0,0.0,0.0,True
D,48,49,state,EMA,55732771,0.002352117108988492,9.021706554719343e-06,0.0024453655420103955,0.0024455011373946487,1.039644468664234,0.9989548584480397,0.013185666815445352,0.016874039109056462,0.9999931964180012,271.0535448230912,ema_transition_carryover_counterfactual_map,0.9993,1.0,0.002350470633249888,0.00014498099565268832,0.06163851072663476,16.070240677119713,0.6369052385598423,-0.012950201410806798,0.6714775467479795,0.0,0.0,0.0,True
D,48,49,state,m,55732739,10.517902122855109,1.603681069944086,12.50787674928137,12.892463973093394,1.1891988158077742,0.7690101332826289,0.17939530531393993,0.2984329020612637,0.9924844181185667,7.799478951084376,radam_beta1_per_parameter_group,0.9,0.9,9.466111684249753,7.996948031507619,0.7603177837270869,4.9866199591583635,0.01907881371701838,0.024905737088002578,0.6537920366553802,0.0,0.0,0.0,True
D,48,49,state,v,55732739,18.32037794007166,0.14605829018662717,18.23273413945088,18.284223376148606,0.9952160484402957,0.9997759170229964,0.3490176390633296,0.3560230029621487,0.9999719803745216,124.8319018123097,radam_beta2_per_parameter_group,0.999,0.999,18.30205768684235,0.39288318396036354,0.021445146232546924,2.68990677255193,-0.18684737788052583,-0.16045210248284536,-0.16600956785910786,0.0,0.0,0.0,True
D,48,49,state,net_buffer,32,0.0,0.0,0.0,0.0,0.0,,,,,,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
D,48,49,state,scaler,1,0.0,0.0,0.0,0.0,0.0,,,,,,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
D,48,49,observable,residual,393216,0.21715174117886787,0.16350741118632608,0.22274898196377013,0.22312196803707562,1.0257757122025184,0.23647223514070775,-0.36473861321679385,0.3686873916231263,0.7310419363542798,1.362317342973126,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
D,48,49,observable,feature,49152,0.0385392541380564,0.0372594307421184,0.03829490583397277,0.03813079778573207,0.9936597552405056,0.05065533321113438,-0.49087528287375126,0.48416002497464933,0.5246460444162558,1.027790953088391,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
B,49,50,state,theta,55732739,0.14479268571262321,0.0009895535463965975,0.14728008601868542,0.1474523758553266,1.0171790466750446,0.9994904034019055,0.170851064203009,0.17736243873248475,0.9999781382962817,148.83488271554117,identity_parameter_carryover,1.0,1.0,0.1447926857125985,0.005284083261896102,0.036494131149578016,5.339865923514487,0.45653082204069906,-0.041719730889508345,0.4846982984967641,0.0,0.0,0.0,True
B,49,50,state,EMA,55732771,0.002550131606691694,1.1180699812743402e-05,0.002646447457567572,0.0026465558997685458,1.0377689726377806,0.9990584737852057,0.007586853953324385,0.011811165662961799,0.9999910767558693,236.69783661942486,ema_transition_carryover_counterfactual_map,0.9993,1.0,0.0025483465212581186,0.0001494095780419575,0.058588967585005446,13.363168723273054,0.6399137050318758,-0.027597960105256187,0.6726494558134377,0.0,0.0,0.0,True
B,49,50,state,m,55732739,12.493804229083324,3.8034561942762215,13.063788121608626,13.162152496592858,1.045621324143889,0.9325681438509279,-0.11961328096116768,0.17024978519654355,0.9579621760561638,3.4347150208455597,radam_beta1_per_parameter_group,0.9,0.9,11.24442352099407,4.808415649800747,0.38486401432540635,1.2642226975130875,0.1951680527608254,-0.5788296174075995,0.53605951262242,0.0,0.0,0.0,True
B,49,50,state,v,55732739,19.497053649877735,0.9853491428734805,18.845974518124468,19.799397837696155,0.9666062809568485,0.9998591171735787,0.9659328858092345,0.9691858233444943,0.9999170591712075,19.126189589170124,radam_beta2_per_parameter_group,0.999,0.999,19.477556613135953,0.7087486447509204,0.03635157688327769,0.7192868130823799,-0.8948689692255365,-0.9482845409867504,-0.8872511388317235,0.0,0.0,0.0,True
B,49,50,state,net_buffer,32,0.0,0.0,0.0,0.0,0.0,,,,,,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
B,49,50,state,scaler,1,0.0,0.0,0.0,0.0,0.0,,,,,,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
B,49,50,observable,residual,393216,0.22022720437497886,0.1726182084621061,0.216389830735297,0.22235372118642432,0.9825753877656822,0.18413630108571635,-0.36383362540409775,0.42224754028913575,0.6907261156695484,1.2535747686362986,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
B,49,50,observable,feature,49152,0.038651440077457536,0.038052140052611434,0.03893548086084905,0.03893466821134279,1.0073487762117608,0.06772192799862391,-0.4886777076144631,0.4886451944933314,0.5224199723419938,1.0232139587160223,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
C,49,50,state,theta,55732739,0.09627341336771637,0.0009329541201827968,0.09828984289052009,0.09839958580460059,1.0209448221712256,0.9992785757631992,0.11294922101432849,0.12230453217746269,0.999955625087971,105.35335100000613,identity_parameter_carryover,1.0,1.0,0.09627341336775148,0.004209421380553418,0.043723612088786445,4.511927531579637,0.46218248827830083,0.06283759850650322,0.49552736776815204,0.0,0.0,0.0,True
C,49,50,state,EMA,55732771,0.0017576876497836884,1.072538120493821e-05,0.0018213088391045786,0.0018213650782869034,1.0361959585531137,0.9985390278619768,0.00229922534135179,0.00818780420247322,0.9999826618427903,169.81297021554875,ema_transition_carryover_counterfactual_map,0.9993,1.0,0.00175645727314125,0.00011641810350581503,0.06623366985604191,10.854449019696705,0.5342011476037721,-0.039265967407649614,0.5790998055325117,0.0,0.0,0.0,True
C,49,50,state,m,55732739,9.49472381879653,1.9673305579284548,9.544096520258483,9.970954466815094,1.005200014492703,0.9309470674924173,0.11875990055056586,0.3109819147042801,0.9806219188152956,4.851292774259632,radam_beta1_per_parameter_group,0.9,0.9,8.545251203622167,3.501592624229686,0.36879352059694964,1.7798699919126795,0.09704083262735463,-0.14109421524346769,0.4537706532473096,0.0,0.0,0.0,True
C,49,50,state,v,55732739,4.217996315365906,0.1671098821263404,4.320524678748756,4.439167302934477,1.024307362007251,0.9989314416572481,0.7003766008108058,0.7193025296065809,0.9996389473811628,25.854393670640622,radam_beta2_per_parameter_group,0.999,0.999,4.213778391841671,0.2242822849257849,0.05317270764527177,1.3421246073061097,0.45536166287202523,0.1374643018335599,0.4960220313980664,0.0,0.0,0.0,True
C,49,50,state,net_buffer,32,0.0,0.0,0.0,0.0,0.0,,,,,,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
C,49,50,state,scaler,1,0.0,0.0,0.0,0.0,0.0,,,,,,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
C,49,50,observable,residual,393216,0.20121353250604013,0.16266578412903993,0.2082440222046839,0.2140552231196703,1.0349404416844217,0.02830155225529603,-0.3543420619577505,0.41520205214039235,0.7035786870859402,1.2801956067139943,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
C,49,50,observable,feature,49152,0.0369476172194276,0.0358959713028718,0.03830667972269423,0.03719854324995393,1.0367834952710295,0.004187821206705573,-0.4989583588265763,0.4511610345483565,0.5483033208014857,1.067158188853064,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
D,49,50,state,theta,55732739,0.14076170304113952,0.0005822759637454333,0.1433444945218294,0.14353785327819177,1.0183486802510127,0.9995051682684392,0.3302670142776911,0.33387871622778514,0.9999926694435898,246.17965268526615,identity_parameter_carryover,1.0,1.0,0.140761703041076,0.005161362456449564,0.03666737716963459,8.864117322050534,0.48666608817230084,0.2220473363833792,0.5139040050733121,0.0,0.0,0.0,True
D,49,50,state,EMA,55732771,0.0024455011373946487,8.539136975977904e-06,0.002540476488409362,0.0025405822814462873,1.0388367641962728,0.9990168105605023,0.010708836204297321,0.01406948471311611,0.9999943521539024,297.5097478300406,ema_transition_carryover_counterfactual_map,0.9993,1.0,0.0024437892930259508,0.00014682118112855567,0.06003725734716845,17.193913335924872,0.641524778677836,-0.014140460212630542,0.6749019620122021,0.0,0.0,0.0,True
D,49,50,state,m,55732739,12.892463973093394,3.7586081843779557,12.542047671870666,13.733139106376184,0.9728200674476153,0.9653642692214258,0.1821041602848278,0.4399989832703819,0.9631087078252589,3.336886170790467,radam_beta1_per_parameter_group,0.9,0.9,11.60321727100912,3.3109435166161973,0.25681231481632566,0.8808961600141233,0.1523515613465133,-0.20514695679916536,0.40493481774411505,0.0,0.0,0.0,True
D,49,50,state,v,55732739,18.284223376148606,1.0807040360256037,18.071738712029514,19.109557979221716,0.9883787974064967,0.9999681800564502,0.9579918030718265,0.9625173753053391,0.9998684606344235,16.722190451411773,radam_beta2_per_parameter_group,0.999,0.999,18.265939391424038,0.24232469564638257,0.013253212382128855,0.22422854691794775,-0.80377990604974,-0.7845351836152815,-0.7990083623457263,0.0,0.0,0.0,True
D,49,50,state,net_buffer,32,0.0,0.0,0.0,0.0,0.0,,,,,,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
D,49,50,state,scaler,1,0.0,0.0,0.0,0.0,0.0,,,,,,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
D,49,50,observable,residual,393216,0.22312196803707562,0.17946471424896138,0.22118181145103558,0.19934711164578672,0.9913045021827808,0.03996160955988126,-0.5213553905736058,0.32180242804879855,0.640174388311911,1.2324529218830305,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
D,49,50,observable,feature,49152,0.03813079778573207,0.03415054371419126,0.03902266897615364,0.03994580830470274,1.0233897857430954,-0.02793331774221013,-0.41022193881129704,0.4541800393876665,0.626182515358273,1.1426661110504595,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
B,50,51,state,theta,55732739,0.1474523758553266,0.0010118703183596,0.1497506857021351,0.1499723105910678,1.0155867942681607,0.9995148450506967,0.21580855007947047,0.22223668183671325,0.9999782985095957,147.99395039564396,identity_parameter_carryover,1.0,1.0,0.1474523758553418,0.005167952458547038,0.03504828205425182,5.107326862720014,0.4306652544340762,-0.007553352191069089,0.45856596316178583,0.0,0.0,0.0,True
B,50,51,state,EMA,55732771,0.0026465558997685458,1.1357458427484475e-05,0.0027443979429647284,0.0027445054853382747,1.0369695736276492,0.9991139700477887,0.007399854582226588,0.011537817756367969,0.9999914378627099,241.63838771563752,ema_transition_carryover_counterfactual_map,0.9993,1.0,0.002644703317533018,0.00015099946634383095,0.05705508293138135,13.295181074880263,0.6441281483206401,-0.025513630983621697,0.6757501483665967,0.0,0.0,0.0,True
B,50,51,state,m,55732739,13.162152496592858,2.6431324394153726,13.375892731454096,13.821596829049781,1.0162390030746542,0.8699068544974523,0.07263458537174347,0.26152440319661385,0.9816431290889001,5.06062145505379,radam_beta1_per_parameter_group,0.9,0.9,11.84593694956978,6.60055132777217,0.5014796272479582,2.4972457790394067,-0.031839185398189786,0.021143598995454423,0.46526885854077554,0.0,0.0,0.0,True
B,50,51,state,v,55732739,19.799397837696155,0.3874022769435564,20.519811234436624,20.866875412583045,1.036385621555059,0.9997410049251506,0.8940119538191095,0.897707895420972,0.9999654039424751,52.967709421662256,radam_beta2_per_parameter_group,0.999,0.999,19.779598636194795,0.8707199788715908,0.04397709395049497,2.2475861157585624,0.8440119510610844,0.6896573496370889,0.8559989849073194,0.0,0.0,0.0,True
B,50,51,state,net_buffer,32,0.0,0.0,0.0,0.0,0.0,,,,,,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
B,50,51,state,scaler,1,0.0,0.0,0.0,0.0,0.0,,,,,,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
B,50,51,observable,residual,393216,0.22235372118642432,0.1669278701096097,0.22710436453001986,0.21496696351654557,1.0213652522577419,0.18862935468718472,-0.4382810452252738,0.313500878208125,0.7161241924008604,1.3604939928898425,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
B,50,51,observable,feature,49152,0.03893466821134279,0.034714889830770826,0.03924203278358862,0.041946740705249674,1.007894367317513,0.04622473540905729,-0.36172064447056085,0.48919739881931146,0.636162429133333,1.1304092559384993,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
C,50,51,state,theta,55732739,0.09839958580460059,0.0010241227717144928,0.10041935196720438,0.100503740916519,1.0205261652890956,0.9993681427442147,0.07733659730808942,0.08746155791397697,0.9999483921804582,98.05401729237157,identity_parameter_carryover,1.0,1.0,0.09839958580458265,0.00407019653020943,0.04136395998954633,3.9743248003317793,0.4806439816702055,0.0568473963876384,0.5115086309536514,0.0,0.0,0.0,True
C,50,51,state,EMA,55732771,0.0018213650782869034,1.1361674067110609e-05,0.0018861804510011276,0.0018862200058899778,1.035586151006687,0.9986140920323294,0.00046964735931746447,0.006493152281746025,0.999981858474345,166.01254708240393,ema_transition_carryover_counterfactual_map,0.9993,1.0,0.0018200901276048675,0.00011782879953507581,0.06469257643058604,10.37072519763286,0.5387159262524532,-0.042459863560444906,0.5823092578030088,0.0,0.0,0.0,True
C,50,51,state,m,55732739,9.970954466815094,3.08569267107863,10.293512390796748,9.846151111500358,1.0323497539834503,0.9376693525103506,-0.29171408675419164,0.008422591078003833,0.9540146464213239,3.335883864026732,radam_beta1_per_parameter_group,0.9,0.9,8.9738587894021,3.6409839822688506,0.36515902207623335,1.1799567780663374,0.18622776492167906,-0.6083391134608657,0.5160692923790569,0.0,0.0,0.0,True
C,50,51,state,v,55732739,4.439167302934477,0.3566537994566606,3.9518829982125294,4.231918970195964,0.8902306961037868,0.9980294183242173,0.7678707050780323,0.8013359914410108,0.9985415676506674,11.080445530744303,radam_beta2_per_parameter_group,0.999,0.999,4.434728220945271,0.5497367402833782,0.12383780623000601,1.5413735704508607,-0.8924867031825892,-0.8446343319585631,-0.8624241252487744,0.0,0.0,0.0,True
C,50,51,state,net_buffer,32,0.0,0.0,0.0,0.0,0.0,,,,,,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
C,50,51,state,scaler,1,0.0,0.0,0.0,0.0,0.0,,,,,,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
C,50,51,observable,residual,393216,0.2140552231196703,0.16541509874123753,0.20139456602033948,0.20344092087954738,0.9408533138560571,0.1555088168412554,-0.39824030674373356,0.418852139600903,0.666137401323611,1.217510176234791,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
C,50,51,observable,feature,49152,0.03719854324995393,0.035879999350102595,0.03765551266227001,0.03884674013386588,1.01228460505148,-0.004913843876078776,-0.44269879354585345,0.49450608359845794,0.5604454881549664,1.0494847643346554,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
D,50,51,state,theta,55732739,0.14353785327819177,0.0006426392518016801,0.1459575564604423,0.14614398863575237,1.0168575962854962,0.9995327322002208,0.28808775046434837,0.29211754622468067,0.9999911342306274,227.12206895430214,identity_parameter_carryover,1.0,1.0,0.14353785327820873,0.005043202374713513,0.035134999301816544,7.847641364225067,0.46627157532989394,0.24980153904163263,0.4930941918153087,0.0,0.0,0.0,True
D,50,51,state,EMA,55732771,0.0025405822814462873,9.023562801885655e-06,0.0026370765891289855,0.002637173450711678,1.037981177932079,0.9990748130253735,0.009023589196804542,0.012444937443852751,0.9999941465136201,292.2433906680314,ema_transition_carryover_counterfactual_map,0.9993,1.0,0.0025388038805043782,0.00014847833634969287,0.058442640269524365,16.45451354521136,0.6454336845986098,-0.017227601631921677,0.6776852393316056,0.0,0.0,0.0,True
D,50,51,state,m,55732739,13.733139106376184,3.0842576438666276,12.741596541382526,12.78435586001828,0.9277992775494939,0.9594016036203497,-0.10714405744542674,0.13446678979474455,0.9708065700850916,4.131171261493195,radam_beta1_per_parameter_group,0.9,0.9,12.35982488006382,3.5962393337235072,0.261865790906742,1.165998353242314,-0.0376828995520741,0.583668220248345,0.24569019155638547,0.0,0.0,0.0,True
D,50,51,state,v,55732739,19.109557979221716,0.5816647011660119,19.4173200413918,19.97022013654413,1.016105137675331,0.9999405669627391,0.9491030280703234,0.951952548318347,0.9999579190440416,33.382324907231975,radam_beta2_per_parameter_group,0.999,0.999,19.090448684844027,0.3884672508272832,0.020328426813936408,0.6678542638887269,0.8384679160176176,0.9242144668815525,0.8443593621293068,0.0,0.0,0.0,True
D,50,51,state,net_buffer,32,0.0,0.0,0.0,0.0,0.0,,,,,,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
D,50,51,state,scaler,1,0.0,0.0,0.0,0.0,0.0,,,,,,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
D,50,51,observable,residual,393216,0.19934711164578672,0.17140231109350715,0.20867387456849737,0.20382946815207234,1.046786546570502,0.2666832392218674,-0.43862952374862285,0.39185594505479854,0.6549188480663845,1.2174507638619705,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
D,50,51,observable,feature,49152,0.03994580830470274,0.03364743797566564,0.04147288302285274,0.04143712960051874,1.0382286598509065,0.044123158039934114,-0.40671801482602477,0.40494284920954,0.6706030102302344,1.2325717950010515,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
B,51,52,state,theta,55732739,0.1499723105910678,0.0012654172553406987,0.1522387441343671,0.1524804752844396,1.015112346634968,0.9995227984943025,0.18702444101125543,0.19502682702065874,0.9999667682354942,120.30715046111698,identity_parameter_carryover,1.0,1.0,0.14997231059109856,0.005189148792742622,0.03460071244012481,4.100741293705138,0.4227639393209273,0.03158972617427959,0.4505556978761261,0.0,0.0,0.0,True
B,51,52,state,EMA,55732771,0.0027445054853382747,1.2500536650460729e-05,0.002843749195680399,0.0028438827590606787,1.036160871556754,0.9991642325815815,0.008486965448694104,0.012882154759098582,0.9999903400526795,227.49016903810988,ema_transition_carryover_counterfactual_map,0.9993,1.0,0.0027425843385850846,0.00015254835163876923,0.0555831833653511,12.203344216677833,0.6475857858191705,-0.028569654043704866,0.678191659332414,0.0,0.0,0.0,True
B,51,52,state,m,55732739,13.821596829049781,3.042733354611333,15.42373961638091,14.692632487392599,1.1159158964877196,0.9209091523386598,-0.3332229138583018,-0.1427116689095753,0.9807521663819069,5.069040832318046,radam_beta1_per_parameter_group,0.9,0.9,12.439436828103943,6.265398627435349,0.45330497661941194,2.059134960984995,0.28161434775808564,-0.4509079745169267,0.6333433238559675,0.0,0.0,0.0,True
B,51,52,state,v,55732739,20.866875412583045,0.19779254599070856,20.558627318697404,20.659926962025548,0.9852278749074352,0.9999177593744611,0.5086022886326419,0.5156822418108503,0.9999660259320333,103.94035435320782,radam_beta2_per_parameter_group,0.999,0.999,20.84600870064112,0.39125316523446246,0.01874996411770067,1.9780986349851721,-0.7388365437028265,-0.506943112177878,-0.730133371550976,0.0,0.0,0.0,True
B,51,52,state,net_buffer,32,0.0,0.0,0.0,0.0,0.0,,,,,,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
B,51,52,state,scaler,1,0.0,0.0,0.0,0.0,0.0,,,,,,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
B,51,52,observable,residual,393216,0.21496696351654557,0.16643662736650577,0.21324339655763988,0.21794736478654303,0.991982177490389,0.21082780590175826,-0.36167582099054163,0.40978539443769496,0.7022213499202254,1.281228777173321,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
B,51,52,observable,feature,49152,0.041946740705249674,0.03463751595584267,0.037998107481414335,0.03911401354818589,0.9058655533791887,0.07886621028565373,-0.42308973911503106,0.47453341886790384,0.5968022142065961,1.0970217243596765,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
C,51,52,state,theta,55732739,0.100503740916519,0.0011338972168294604,0.10286887651816821,0.10300209126684896,1.0235328116155773,0.9993212331873098,0.11204867080998757,0.12291224326317758,0.9999401655575728,90.72151778077767,identity_parameter_carryover,1.0,1.0,0.10050374091655402,0.004430463710809247,0.04408257514005678,3.907288636969637,0.5180748048053787,-0.01743005413535991,0.5492323974042187,0.0,0.0,0.0,True
C,51,52,state,EMA,55732771,0.0018862200058899778,1.1680328274673387e-05,0.0019524141075933864,0.001952493278474345,1.0350935211675778,0.9986805324517958,0.00378702298710667,0.009769132416878396,0.9999821063613018,167.15404410566373,ema_transition_carryover_counterfactual_map,0.9993,1.0,0.0018848996569109505,0.00011945609424706167,0.06333094436176258,10.227117888979194,0.5436164980624996,-0.04065585037030003,0.5860020374211437,0.0,0.0,0.0,True
C,51,52,state,m,55732739,9.846151111500358,2.3869825517668612,10.879647315507226,10.546428635867697,1.1049644873721,0.8970792842530146,-0.24715994620378962,-0.02863817732790831,0.9756554746341928,4.557908187244198,radam_beta1_per_parameter_group,0.9,0.9,8.861535778393876,4.890605857014109,0.4967022953062192,2.0488653565540513,0.18369307905648125,-0.41564947720529466,0.5991378633090321,0.0,0.0,0.0,True
C,51,52,state,v,55732739,4.231918970195964,0.13252839935666708,4.397678187305325,4.342099600222459,1.0391688069352816,0.9988414676581316,-0.4317891041993821,-0.4067942443343691,0.9996209824951405,33.18291180345484,radam_beta2_per_parameter_group,0.999,0.999,4.227687092323603,0.2682831676074925,0.06339515701905543,2.024344735994852,0.6146350665348046,-0.45826041518231025,0.6518821475437158,0.0,0.0,0.0,True
C,51,52,state,net_buffer,32,0.0,0.0,0.0,0.0,0.0,,,,,,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
C,51,52,state,scaler,1,0.0,0.0,0.0,0.0,0.0,,,,,,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
C,51,52,observable,residual,393216,0.20344092087954738,0.1678394577100994,0.21061275932046836,0.20987158843674605,1.0352526837271212,0.10228006149508204,-0.40286328494633733,0.39543851674642594,0.6813518928831286,1.254846519370011,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
C,51,52,observable,feature,49152,0.03884674013386588,0.035093474190289325,0.03879678222861303,0.038976103821339404,0.9987139743236964,0.0553200644717724,-0.4471513638545165,0.45529025130220246,0.5927910980517779,1.1055269711469162,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
D,51,52,state,theta,55732739,0.14614398863575237,0.0006495896222718738,0.14846506611096125,0.14869541759472882,1.015882127598104,0.9995638932075982,0.35269819544681535,0.35652040516129063,0.9999916446906613,228.5520904593884,identity_parameter_carryover,1.0,1.0,0.14614398863587758,0.004930726147470816,0.033738822879400825,7.59052481507648,0.4576061991346973,0.272691748880425,0.4836634178966301,0.0,0.0,0.0,True
D,51,52,state,EMA,55732771,0.002637173450711678,9.038911565996808e-06,0.0027350990919088637,0.002735219644819304,1.0371328026113562,0.9991275736106716,0.01168500670887302,0.014989129988898155,0.9999945404135357,302.59164191825323,ema_transition_carryover_counterfactual_map,0.9993,1.0,0.002635327436177246,0.00015010354978192768,0.05691834556480164,16.606374416428345,0.6487886745376275,-0.013898174994842916,0.6800024721539673,0.0,0.0,0.0,True
D,51,52,state,m,55732739,12.78435586001828,1.6049595244842332,11.952404386004023,12.259875975387109,0.9349242556196282,0.952932180460488,0.12690041857451867,0.254629382084062,0.9915332296885166,7.447168731463821,radam_beta1_per_parameter_group,0.9,0.9,11.505919975914926,3.625631294919315,0.2835990592422488,2.2590172771393977,-0.032019031493158864,-0.015836404745126348,0.2725161208308902,0.0,0.0,0.0,True
D,51,52,state,v,55732739,19.97022013654413,0.15052588229269104,19.873479676692636,19.93362249863891,0.9951557639730538,0.9999588987398395,0.3963688402827709,0.40272429031274715,0.9999759676120376,132.0269934578395,radam_beta2_per_parameter_group,0.999,0.999,19.950250159606874,0.1961770294914331,0.009823478567091138,1.3032777254211696,-0.39549639513789986,-0.14554717366807376,-0.3871528838354612,0.0,0.0,0.0,True
D,51,52,state,net_buffer,32,0.0,0.0,0.0,0.0,0.0,,,,,,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
D,51,52,state,scaler,1,0.0,0.0,0.0,0.0,0.0,,,,,,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
D,51,52,observable,residual,393216,0.20382946815207234,0.1722705878851507,0.2306912783973978,0.21569525439001613,1.131785705417651,0.19561747455043121,-0.45759900080485866,0.3092626659068195,0.7040508607504923,1.3391216761342626,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
D,51,52,observable,feature,49152,0.04143712960051874,0.035213742129148795,0.03755876181256887,0.03818353583089322,0.9064035606389753,0.0349071282728533,-0.4508920855890084,0.47870877553853863,0.5678144705766569,1.0665938790265332,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
B,52,53,state,theta,55732739,0.1524804752844396,0.0012090956037961753,0.15448509470683836,0.15460790874958977,1.0131467285805564,0.9994639939080259,0.09770219697511812,0.10544498588987432,0.9999697121192217,127.76913109418672,identity_parameter_carryover,1.0,1.0,0.1524804752844072,0.005410247301788813,0.03548157422579152,4.474623251298209,0.3552174906891413,0.0997558571488574,0.3856293011598327,0.0,0.0,0.0,True
B,52,53,state,EMA,55732771,0.0028438827590606787,1.22576090897987e-05,0.002944412141205737,0.002944461370410216,1.0353493412570436,0.9992120468190906,0.0019347458462148019,0.006097651145968196,0.9999913349699665,240.21096770463998,ema_transition_carryover_counterfactual_map,0.9993,1.0,0.0028418920484670233,0.00015393857006899632,0.05412971740081209,12.558613098300754,0.6509092151579255,-0.03333015656334007,0.680527112660586,0.0,0.0,0.0,True
B,52,53,state,m,55732739,14.692632487392599,3.093618527518688,14.318228472979735,14.869501787740074,0.9745175675812942,0.9163636078010025,0.07359658052576165,0.2789193102445521,0.9782377665167886,4.628310939314169,radam_beta1_per_parameter_group,0.9,0.9,13.223368897200656,5.7331794355084025,0.39020777525252254,1.8532276634982654,-0.017907235860445285,0.13511682503644543,0.3838732884773377,0.0,0.0,0.0,True
