seed,arm,attempted_iteration,successful_optimizer_steps,step_skipped,optimizer_clock,clock_evidence,proposed_success_step,rho,radam_branch,applied_multiplier,base_lr,grad_scale_before,grad_scale_after,update_norm,batch_sha256,t_sha256,base_r_sha256,actual_lr
307,D_startup_up5,17,9,0,9,all_active_parameters,9,8.986660013807295,rectified,1.0,0.0001,256,256,0.018740048543658679,1ed9cc974bbc9bb5bbc90af8e9997e883f950226625d458b56d0eb4da180dc56,4598a9055d835a52edf08e88676ade4c351d46c4fd4fbdf63c37c4c5ac23fbc4,bbbb5e8569c16ca51ea2320008bf868f8f0db22991d2738d6e3d343f49d1aa74,0.0001
307,D_startup_up5,18,10,0,10,all_active_parameters,10,9.98349177230557,rectified,1.0,0.0001,256,256,0.02126114935945651,5fca9c96741a0818a40b97ad963d33dba7c0224a8ad293cffc5a159b526aff59,0b3ece5fb44b25ce7625eee338c201bfa39823aafa1cefb2c1c00fa0d1381815,5b06e4c30e6d25251bca4371ad5741a5cf0b98c48a71f9aea2871fb3331aeb6a,0.0001
307,D_startup_up5,19,11,0,11,all_active_parameters,11,10.979990034062212,rectified,1.0,0.0001,256,256,0.023604876384916738,b5dc4e09def327aa3f05e515fe3be2e29f4a94a7e11c2bec98caf6cdea89d906,647756e5d1e85ac3793a0050566faf4c313669aae4c59a5a9761a36061bc42a9,0119d0aa5e063b0e5fb777b4fe481ada829affde7ddc7330eae162651c917ad8,0.0001
307,D_startup_up5,20,12,0,12,all_active_parameters,12,11.97615479973524,rectified,1.0,0.0001,256,256,0.025620256132967853,fa627e86a00bde43ff5c4090117cf9ebf982cd19db358fa316efdefbf8821afb,134e71f1c34b82267afba843d1e3b2dc35dd0500b5881c6e09545e7b4041067b,c78f6a65e2dcd54cdae83dc6badc84c6957998dbe313d0e4cd4a3a3cded4ea87,0.0001
307,D_startup_up5,21,13,0,13,all_active_parameters,13,12.971986070104549,rectified,1.0,0.0001,256,256,0.027707667288630181,1d492cd3c42e4866d9053026a66684346867ba9f60e756fff719d8f7c4bb2d1c,6d6b15de75d1324dc1b3de1ffc4cc5f8f38af8404e92a1547ef3bee0ce41427a,b96a6778723b2448893fad3ea400046bf1df0ba99ea8002c0db624cd6eec2423,0.0001
307,D_startup_up5,22,14,0,14,all_active_parameters,14,13.967483846022787,rectified,1.0,0.0001,256,256,0.029495447288682131,044d4c3369e96b00011e09e04bb8f81360c088d65f1710eb3462af1ee480e43d,647b5dafbac39468fef8faeb0eb3e7eb3e08c9574e56e1d368e8c04e0b260256,65649bd268bec870cf08950a0c6564b3be028c468697edc7abcf1599d8957ed0,0.0001
307,D_startup_up5,23,15,0,15,all_active_parameters,15,14.96264812838308,rectified,1.0,0.0001,256,256,0.031468801498284578,2f74d582e17fea5fed9dccfbb3885cc063c929752e51e46c58dd31e577dc894a,a1b673bc6ceb80d7b34538a0112084e63bb1b55bb32f5f27bb4e348fe6ef0491,de3cdf8b87cde599ac1139729227cb107dbce3a7e64164c2a0092ad30db0090e,0.0001
307,D_startup_up5,24,16,0,16,all_active_parameters,16,15.957478918143579,rectified,1.0,0.0001,256,256,0.033483813267700342,f64a5928defe0f3611fabebb7a1eaa861862b84bb5c6259bc237d1c5a38d3ed3,23d14cd651f03df7e0cc7abc03749e445dfb42a0ee426b558a3d42b569f616e9,3cfb753f1e710a1f7d2326409efaf678e8c8af9a4b7652260d9d454b9b04ccbf,0.0001
307,AA,1,0,1,0,successful_call_counter,1,1.0,non_adaptive,1.0,0.0001,65536,32768,0,c83c6a8146b4c093cc4007bab9610fc2a4bea3f7f182eba8bc00df3b2befdfa3,6eefe138284141931afe82868df39eb774b538d4140f040ccd59b378f2c0d368,9d57c38652be9953c9bdaad53fdd956e5f0b8fc6820626934b30ecf671a97149,
307,AA,2,0,1,0,successful_call_counter,1,1.0,non_adaptive,1.0,0.0001,32768,16384,0,751cab560dd225b82b7204072bbdab9c50ad70403124599fff8f629d30f365e5,c194c0bc3d3ebf28c91ff5d418c36d9e67c27489625d1b9e14aef62dfc5d5c7c,18a9fac71fa67e35a1ed9df4c83b3912c43af18a0a6a392af44a64527a01d6fc,
307,AA,3,0,1,0,successful_call_counter,1,1.0,non_adaptive,1.0,0.0001,16384,8192,0,d0743c6a3cee37bec675d759107a4b49b59a53050a2063553eff57c296d2e4fa,9c2abc589f2f0c63acacc87b83a911eb110840c1411d0cfcda4a0b78f00615a4,daacac25fbc8f81a858dddc08c61734459c8a326d4e84310e719313b76a05d30,
307,AA,4,0,1,0,successful_call_counter,1,1.0,non_adaptive,1.0,0.0001,8192,4096,0,9e9c53e322d11f066ba97e006d8a753f5974952b8ac30c4983c9b79eb78090cb,e3fe11d33d873a2060b83542271628577f0eae016f61dd5eba17d9fdb16e9962,99a93be2062cd3b24cf4415ce441c8c72d5ce784d0588593a1c926bdf9fb7f60,
307,AA,5,0,1,0,successful_call_counter,1,1.0,non_adaptive,1.0,0.0001,4096,2048,0,ed8c3d4415e3962ce81e0bc79dda3d89de8fc8be7ca92d20539b12ae2fe56972,7bbf5902cfab89ec5e9f4ad8dc67d47a7ad8668bcc629fc7553cbded36b1b696,fa44a6a598b296f963957122fb02cd387b6f25cfae6d4330c1ff61561e50ceee,
307,AA,6,0,1,0,successful_call_counter,1,1.0,non_adaptive,1.0,0.0001,2048,1024,0,e6c5d7adf8dce032ed6223f6c243a948627051a8d6420c7714629e4cd54cacab,436416f80d58acf6ddf8eb8d794155f1c05ab086dc0b62ddf27bf226d4a5c37b,fb0b3effa5d2b239772792867132fc4822b94b5d573061fd4d54b26cc6db80ee,
307,AA,7,0,1,0,successful_call_counter,1,1.0,non_adaptive,1.0,0.0001,1024,512,0,07d54aae1a6d9be9df8614f736710c06bd15f8e96c52e22cedad022a7abe444d,9180531bc4ea78fbe28c24491c2e57a3772c9ea2fa791a72eb460e9e9195fd89,1ca48cc4bb0c1111d15f0f626aa011db8a9bdb91143f399fc30765f1d8d557bc,
307,AA,8,1,0,1,all_active_parameters,1,1.0,non_adaptive,1.0,0.0001,512,512,0.17600110570677063,ef6cd77fe3fd6fd6d52527ab525cf89a238455a4127cce4fcedb665554987a26,b7153144d5529352422bbd636384d1803423e6ba6336cbf4a548bced73ae825c,13ac4b80db5ec61d1eebc0807be13b5839f1280027c2908279d102caf77b43b1,0.0001
307,AA,9,2,0,2,all_active_parameters,2,1.999499749846109,non_adaptive,1.0,0.0001,512,512,0.22630787881895295,da9a4ea64fb1125b59b7d4cfa91b05e319939a0334aebebdf42e0dbbe3ba795b,50f50482de05a92db889c122fbf2b53f8b73892a25cf910d89de89b3dd0475a7,23ea2f1af1e028e410e1c9ab8b2126d42625727ef16689d5868087bafcf42650,0.0001
307,AA,10,3,0,3,all_active_parameters,3,2.9986659997755396,non_adaptive,1.0,0.0001,512,512,0.18993883168500228,0a8d2cb8c41d83e5d6a1ed04b4a8051d90014dba2925e72e39ae4bf0fa094ac6,65a77ecbc2784ec7ed8c9649639680c0aac0315c8308cb63028451cb88038da1,46b79f22104eb1c3ec2ab19d11f671f156984a692bfbd17d26711e3f4b5998a9,0.0001
307,AA,11,3,1,3,successful_call_counter,4,3.9974987498546852,non_adaptive,1.0,0.0001,512,256,0,b2b2377e8f4ba408b89a4f5ad72b41b7106a174050753e2b61ff95b18832c33a,b6850f960c906fe10cc4e20b34b2d72dee6554190d4e9e79db03a7f8ce1b24e7,983d4f958b8c489ea5f8bc30b0a85f43008b1a1ba1f55b059a5110ffbd4b1af7,
307,AA,12,4,0,4,all_active_parameters,4,3.9974987498546852,non_adaptive,1.0,0.0001,256,256,0.18251064307105183,7924d3dcd742d752f29adf20f85a0556b9e9f2a4e07130dd5e26cadac872218c,725919d5aeecef8421a5922331ab2988c49d0c4483370f4a1240c211bc972024,9d607bc76515c728838fdd0bd5805f8e4097f53a9d4b26cefa7831fe235cdc45,0.0001
307,AA,13,5,0,5,all_active_parameters,5,4.995998000395048,non_adaptive,1.0,0.0001,256,256,0.20149641374108168,4da7fdba524a2d8151318cfe8a044aaac1d3f5784178752b9ac81b2557c7ad9a,2752cc0a90f654e94204865eb3e3a1e8585f2de28f6536318bd21fb2a4edc96c,35911ac3c26211b826c608f9b8af36393df61a2809125660e1a696cd39b5a3e3,0.0001
307,AA,14,6,0,6,all_active_parameters,6,5.994163751655833,rectified,1.0,0.0001,256,256,0.01069307718318151,5610614462762736178aee2950dff6e16e9c3d2408c0129568608ec49c362a50,e17635dbe48d4bdc9377d7556a945949507f400d73847547917a745ff4bf7b53,95e4358272f3658f8923a8754ac04d5ab593eeb185d67a99f04a8de9f6925be1,0.0001
307,AA,15,7,0,7,all_active_parameters,7,6.991996003993108,rectified,1.0,0.0001,256,256,0.013483316825555459,8fa24f9f24206b2342383f86396c6d6c0b787f26b561c72d69b86e68ee105c0b,072ab79bbb0a70de8090bfe259ce8dc95ebac41df25315704f1063c0e259042c,83bc97885f2b1e7a3cd5e69984b604521be204b06ee0a2b45f04db9aec983919,0.0001
307,AA,16,8,0,8,all_active_parameters,8,7.989494757897319,rectified,1.0,0.0001,256,256,0.015976479025657606,1c58d085721586c31a6738736d1727bdb53fe18c38c565707b9b17e976649854,dfc94e01b4c0c4c15e19c6100186445493db6f8290c2f5d6abbc913ab3778a61,b4aa8a724c070c30e144a786c4ff87da34a1f33cf2cd1afef8eb3ba55f159b7d,0.0001
307,AA,17,9,0,9,all_active_parameters,9,8.986660013807295,rectified,1.0,0.0001,256,256,0.018311045886316157,1ed9cc974bbc9bb5bbc90af8e9997e883f950226625d458b56d0eb4da180dc56,4598a9055d835a52edf08e88676ade4c351d46c4fd4fbdf63c37c4c5ac23fbc4,bbbb5e8569c16ca51ea2320008bf868f8f0db22991d2738d6e3d343f49d1aa74,0.0001
307,AA,18,10,0,10,all_active_parameters,10,9.98349177230557,rectified,1.0,0.0001,256,256,0.020663896536322064,5fca9c96741a0818a40b97ad963d33dba7c0224a8ad293cffc5a159b526aff59,0b3ece5fb44b25ce7625eee338c201bfa39823aafa1cefb2c1c00fa0d1381815,5b06e4c30e6d25251bca4371ad5741a5cf0b98c48a71f9aea2871fb3331aeb6a,0.0001
307,AA,19,11,0,11,all_active_parameters,11,10.979990034062212,rectified,1.0,0.0001,256,256,0.022787540052869339,b5dc4e09def327aa3f05e515fe3be2e29f4a94a7e11c2bec98caf6cdea89d906,647756e5d1e85ac3793a0050566faf4c313669aae4c59a5a9761a36061bc42a9,0119d0aa5e063b0e5fb777b4fe481ada829affde7ddc7330eae162651c917ad8,0.0001
307,AA,20,12,0,12,all_active_parameters,12,11.97615479973524,rectified,1.0,0.0001,256,256,0.024610015770049353,fa627e86a00bde43ff5c4090117cf9ebf982cd19db358fa316efdefbf8821afb,134e71f1c34b82267afba843d1e3b2dc35dd0500b5881c6e09545e7b4041067b,c78f6a65e2dcd54cdae83dc6badc84c6957998dbe313d0e4cd4a3a3cded4ea87,0.0001
307,AA,21,13,0,13,all_active_parameters,13,12.971986070104549,rectified,1.0,0.0001,256,256,0.026605182000039928,1d492cd3c42e4866d9053026a66684346867ba9f60e756fff719d8f7c4bb2d1c,6d6b15de75d1324dc1b3de1ffc4cc5f8f38af8404e92a1547ef3bee0ce41427a,b96a6778723b2448893fad3ea400046bf1df0ba99ea8002c0db624cd6eec2423,0.0001
307,AA,22,14,0,14,all_active_parameters,14,13.967483846022787,rectified,1.0,0.0001,256,256,0.028541454174653008,044d4c3369e96b00011e09e04bb8f81360c088d65f1710eb3462af1ee480e43d,647b5dafbac39468fef8faeb0eb3e7eb3e08c9574e56e1d368e8c04e0b260256,65649bd268bec870cf08950a0c6564b3be028c468697edc7abcf1599d8957ed0,0.0001
307,AA,23,15,0,15,all_active_parameters,15,14.96264812838308,rectified,1.0,0.0001,256,256,0.030469514787979133,2f74d582e17fea5fed9dccfbb3885cc063c929752e51e46c58dd31e577dc894a,a1b673bc6ceb80d7b34538a0112084e63bb1b55bb32f5f27bb4e348fe6ef0491,de3cdf8b87cde599ac1139729227cb107dbce3a7e64164c2a0092ad30db0090e,0.0001
307,AA,24,16,0,16,all_active_parameters,16,15.957478918143579,rectified,1.0,0.0001,256,256,0.032245657191855959,f64a5928defe0f3611fabebb7a1eaa861862b84bb5c6259bc237d1c5a38d3ed3,23d14cd651f03df7e0cc7abc03749e445dfb42a0ee426b558a3d42b569f616e9,3cfb753f1e710a1f7d2326409efaf678e8c8af9a4b7652260d9d454b9b04ccbf,0.0001
307,DA,1,0,1,0,successful_call_counter,1,1.0,non_adaptive,1.0,0.0001,65536,32768,0,c83c6a8146b4c093cc4007bab9610fc2a4bea3f7f182eba8bc00df3b2befdfa3,6eefe138284141931afe82868df39eb774b538d4140f040ccd59b378f2c0d368,9d57c38652be9953c9bdaad53fdd956e5f0b8fc6820626934b30ecf671a97149,
307,DA,2,0,1,0,successful_call_counter,1,1.0,non_adaptive,1.0,0.0001,32768,16384,0,751cab560dd225b82b7204072bbdab9c50ad70403124599fff8f629d30f365e5,c194c0bc3d3ebf28c91ff5d418c36d9e67c27489625d1b9e14aef62dfc5d5c7c,18a9fac71fa67e35a1ed9df4c83b3912c43af18a0a6a392af44a64527a01d6fc,
307,DA,3,0,1,0,successful_call_counter,1,1.0,non_adaptive,1.0,0.0001,16384,8192,0,d0743c6a3cee37bec675d759107a4b49b59a53050a2063553eff57c296d2e4fa,9c2abc589f2f0c63acacc87b83a911eb110840c1411d0cfcda4a0b78f00615a4,daacac25fbc8f81a858dddc08c61734459c8a326d4e84310e719313b76a05d30,
307,DA,4,0,1,0,successful_call_counter,1,1.0,non_adaptive,1.0,0.0001,8192,4096,0,9e9c53e322d11f066ba97e006d8a753f5974952b8ac30c4983c9b79eb78090cb,e3fe11d33d873a2060b83542271628577f0eae016f61dd5eba17d9fdb16e9962,99a93be2062cd3b24cf4415ce441c8c72d5ce784d0588593a1c926bdf9fb7f60,
307,DA,5,0,1,0,successful_call_counter,1,1.0,non_adaptive,1.0,0.0001,4096,2048,0,ed8c3d4415e3962ce81e0bc79dda3d89de8fc8be7ca92d20539b12ae2fe56972,7bbf5902cfab89ec5e9f4ad8dc67d47a7ad8668bcc629fc7553cbded36b1b696,fa44a6a598b296f963957122fb02cd387b6f25cfae6d4330c1ff61561e50ceee,
307,DA,6,0,1,0,successful_call_counter,1,1.0,non_adaptive,1.0,0.0001,2048,1024,0,e6c5d7adf8dce032ed6223f6c243a948627051a8d6420c7714629e4cd54cacab,436416f80d58acf6ddf8eb8d794155f1c05ab086dc0b62ddf27bf226d4a5c37b,fb0b3effa5d2b239772792867132fc4822b94b5d573061fd4d54b26cc6db80ee,
307,DA,7,0,1,0,successful_call_counter,1,1.0,non_adaptive,1.0,0.0001,1024,512,0,07d54aae1a6d9be9df8614f736710c06bd15f8e96c52e22cedad022a7abe444d,9180531bc4ea78fbe28c24491c2e57a3772c9ea2fa791a72eb460e9e9195fd89,1ca48cc4bb0c1111d15f0f626aa011db8a9bdb91143f399fc30765f1d8d557bc,
307,DA,8,1,0,1,all_active_parameters,1,1.0,non_adaptive,1.0,0.0001,512,512,0.16000272084450956,ef6cd77fe3fd6fd6d52527ab525cf89a238455a4127cce4fcedb665554987a26,b7153144d5529352422bbd636384d1803423e6ba6336cbf4a548bced73ae825c,13ac4b80db5ec61d1eebc0807be13b5839f1280027c2908279d102caf77b43b1,0.0001
307,DA,9,2,0,2,all_active_parameters,2,1.999499749846109,non_adaptive,1.0,0.0001,512,512,0.20663065252321836,da9a4ea64fb1125b59b7d4cfa91b05e319939a0334aebebdf42e0dbbe3ba795b,50f50482de05a92db889c122fbf2b53f8b73892a25cf910d89de89b3dd0475a7,23ea2f1af1e028e410e1c9ab8b2126d42625727ef16689d5868087bafcf42650,0.0001
307,DA,10,3,0,3,all_active_parameters,3,2.9986659997755396,non_adaptive,1.0,0.0001,512,512,0.20278457538627098,0a8d2cb8c41d83e5d6a1ed04b4a8051d90014dba2925e72e39ae4bf0fa094ac6,65a77ecbc2784ec7ed8c9649639680c0aac0315c8308cb63028451cb88038da1,46b79f22104eb1c3ec2ab19d11f671f156984a692bfbd17d26711e3f4b5998a9,0.0001
307,DA,11,3,1,3,successful_call_counter,4,3.9974987498546852,non_adaptive,1.0,0.0001,512,256,0,b2b2377e8f4ba408b89a4f5ad72b41b7106a174050753e2b61ff95b18832c33a,b6850f960c906fe10cc4e20b34b2d72dee6554190d4e9e79db03a7f8ce1b24e7,983d4f958b8c489ea5f8bc30b0a85f43008b1a1ba1f55b059a5110ffbd4b1af7,
307,DA,12,4,0,4,all_active_parameters,4,3.9974987498546852,non_adaptive,1.0,0.0001,256,256,0.17758688567967981,7924d3dcd742d752f29adf20f85a0556b9e9f2a4e07130dd5e26cadac872218c,725919d5aeecef8421a5922331ab2988c49d0c4483370f4a1240c211bc972024,9d607bc76515c728838fdd0bd5805f8e4097f53a9d4b26cefa7831fe235cdc45,0.0001
307,DA,13,5,0,5,all_active_parameters,5,4.995998000395048,non_adaptive,1.0,0.0001,256,256,0.18806821187154707,4da7fdba524a2d8151318cfe8a044aaac1d3f5784178752b9ac81b2557c7ad9a,2752cc0a90f654e94204865eb3e3a1e8585f2de28f6536318bd21fb2a4edc96c,35911ac3c26211b826c608f9b8af36393df61a2809125660e1a696cd39b5a3e3,0.0001
307,DA,14,6,0,6,all_active_parameters,6,5.994163751655833,rectified,1.0,0.0001,256,256,0.010445924539379425,5610614462762736178aee2950dff6e16e9c3d2408c0129568608ec49c362a50,e17635dbe48d4bdc9377d7556a945949507f400d73847547917a745ff4bf7b53,95e4358272f3658f8923a8754ac04d5ab593eeb185d67a99f04a8de9f6925be1,0.0001
307,DA,15,7,0,7,all_active_parameters,7,6.991996003993108,rectified,1.0,0.0001,256,256,0.013273016867337102,8fa24f9f24206b2342383f86396c6d6c0b787f26b561c72d69b86e68ee105c0b,072ab79bbb0a70de8090bfe259ce8dc95ebac41df25315704f1063c0e259042c,83bc97885f2b1e7a3cd5e69984b604521be204b06ee0a2b45f04db9aec983919,0.0001
307,DA,16,8,0,8,all_active_parameters,8,7.989494757897319,rectified,1.0,0.0001,256,256,0.015825029120543121,1c58d085721586c31a6738736d1727bdb53fe18c38c565707b9b17e976649854,dfc94e01b4c0c4c15e19c6100186445493db6f8290c2f5d6abbc913ab3778a61,b4aa8a724c070c30e144a786c4ff87da34a1f33cf2cd1afef8eb3ba55f159b7d,0.0001
307,DA,17,9,0,9,all_active_parameters,9,8.986660013807295,rectified,1.0,0.0001,256,256,0.018154896923468434,1ed9cc974bbc9bb5bbc90af8e9997e883f950226625d458b56d0eb4da180dc56,4598a9055d835a52edf08e88676ade4c351d46c4fd4fbdf63c37c4c5ac23fbc4,bbbb5e8569c16ca51ea2320008bf868f8f0db22991d2738d6e3d343f49d1aa74,0.0001
307,DA,18,10,0,10,all_active_parameters,10,9.98349177230557,rectified,1.0,0.0001,256,256,0.0204927638469726,5fca9c96741a0818a40b97ad963d33dba7c0224a8ad293cffc5a159b526aff59,0b3ece5fb44b25ce7625eee338c201bfa39823aafa1cefb2c1c00fa0d1381815,5b06e4c30e6d25251bca4371ad5741a5cf0b98c48a71f9aea2871fb3331aeb6a,0.0001
307,DA,19,11,0,11,all_active_parameters,11,10.979990034062212,rectified,1.0,0.0001,256,256,0.02267324741080691,b5dc4e09def327aa3f05e515fe3be2e29f4a94a7e11c2bec98caf6cdea89d906,647756e5d1e85ac3793a0050566faf4c313669aae4c59a5a9761a36061bc42a9,0119d0aa5e063b0e5fb777b4fe481ada829affde7ddc7330eae162651c917ad8,0.0001
307,DA,20,12,0,12,all_active_parameters,12,11.97615479973524,rectified,1.0,0.0001,256,256,0.024519455046187664,fa627e86a00bde43ff5c4090117cf9ebf982cd19db358fa316efdefbf8821afb,134e71f1c34b82267afba843d1e3b2dc35dd0500b5881c6e09545e7b4041067b,c78f6a65e2dcd54cdae83dc6badc84c6957998dbe313d0e4cd4a3a3cded4ea87,0.0001
307,DA,21,13,0,13,all_active_parameters,13,12.971986070104549,rectified,1.0,0.0001,256,256,0.026557612205036076,1d492cd3c42e4866d9053026a66684346867ba9f60e756fff719d8f7c4bb2d1c,6d6b15de75d1324dc1b3de1ffc4cc5f8f38af8404e92a1547ef3bee0ce41427a,b96a6778723b2448893fad3ea400046bf1df0ba99ea8002c0db624cd6eec2423,0.0001
307,DA,22,14,0,14,all_active_parameters,14,13.967483846022787,rectified,1.0,0.0001,256,256,0.028415715641429064,044d4c3369e96b00011e09e04bb8f81360c088d65f1710eb3462af1ee480e43d,647b5dafbac39468fef8faeb0eb3e7eb3e08c9574e56e1d368e8c04e0b260256,65649bd268bec870cf08950a0c6564b3be028c468697edc7abcf1599d8957ed0,0.0001
307,DA,23,15,0,15,all_active_parameters,15,14.96264812838308,rectified,1.0,0.0001,256,256,0.030302137461296258,2f74d582e17fea5fed9dccfbb3885cc063c929752e51e46c58dd31e577dc894a,a1b673bc6ceb80d7b34538a0112084e63bb1b55bb32f5f27bb4e348fe6ef0491,de3cdf8b87cde599ac1139729227cb107dbce3a7e64164c2a0092ad30db0090e,0.0001
307,DA,24,16,0,16,all_active_parameters,16,15.957478918143579,rectified,1.0,0.0001,256,256,0.032041053043069416,f64a5928defe0f3611fabebb7a1eaa861862b84bb5c6259bc237d1c5a38d3ed3,23d14cd651f03df7e0cc7abc03749e445dfb42a0ee426b558a3d42b569f616e9,3cfb753f1e710a1f7d2326409efaf678e8c8af9a4b7652260d9d454b9b04ccbf,0.0001
308,D_startup_up5,1,0,1,0,successful_call_counter,1,1.0,non_adaptive,1.0,0.0001,65536,32768,0,f397bc396831bbc3b7f1a469ea52fd20371aff30bc3c9d240180f48420291bf9,9e38b19bde173610261d56c2ce1001d8c49c861d8246586a4d767f3471cc5a68,197c7ac661b8ae349922126720d9b427ce1437af79dd79605cfec797a1da74d1,
308,D_startup_up5,2,0,1,0,successful_call_counter,1,1.0,non_adaptive,1.0,0.0001,32768,16384,0,66825ee945271559721f768a68e774e38875f7c8f19ebdc88d5f6c172bb1d9f2,53d53dbefa5d18f06f7ff0b20961499b65c2bd26098fb52ddaae93fc0aaf5674,37a54dbcca211259bac8614aefdb265fa1bff0632fae0ca3fd69bc0dc5eedd80,
308,D_startup_up5,3,0,1,0,successful_call_counter,1,1.0,non_adaptive,1.0,0.0001,16384,8192,0,95f12ead52ffc854c9bccaaae8f6fb00ae1a33a5248aed3362e3d3f55fc2c0ce,8bc7cb6e5ab4af1040835b13f069ae471f38f5e90ca76b65fd8651a5d0f86599,de53e480742fdc733249ed4d904603ff1f229297f9295257f2dfe690059b86d2,
308,D_startup_up5,4,0,1,0,successful_call_counter,1,1.0,non_adaptive,1.0,0.0001,8192,4096,0,959f0040dcfc203fc843b0626ccf6e99d98a82aec8a5c0c93c9aeed3c9b6a57b,cf5dd36ab8d8219038324b42e72eb2a2e0210caa6610828e6b3dc953af8d0a79,de61f7983d84e3d28a0a62fdd2cab05098e47188671f9bd9bcef6d1df52f314e,
308,D_startup_up5,5,0,1,0,successful_call_counter,1,1.0,non_adaptive,1.0,0.0001,4096,2048,0,11d2a78abe559a03204fa8763c09e3d9676f75682b2744d230b192818ed5fe55,e393e91aa4609fa53f6362a7f0bd850e46caa0f33e3401b8a54f943e73bd2dfe,9b182b29d5a3656503bfbfabae6d3b7f2cd2b4b904d0f9785dae3cd3a20995a6,
308,D_startup_up5,6,0,1,0,successful_call_counter,1,1.0,non_adaptive,1.0,0.0001,2048,1024,0,9db1389f750d79528c7e5364bc443f2edb5f8077bf63443b2f81e41f32e95faf,9b2a1fd79e18f180ad7582e75b0f2970543b78cbb736373139e2321fa8f00eaf,85e500c8c025c58f57d55cea3358aedcf3b28178881502c952cc1797c96979b8,
308,D_startup_up5,7,0,1,0,successful_call_counter,1,1.0,non_adaptive,1.0,0.0001,1024,512,0,2fb7eea7eccf30bc2211cac3f48eb1b1b864b48363c648e9fff3e40a5506cf02,f0fae24cdf5cfb68c94df7256204033954cc01f7bd101c0e9e04b37b5a60991c,7216eea4a4ad8a85639049316a811a6e9535384f3e68a369c31b6f2f0239a771,
308,D_startup_up5,8,1,0,1,all_active_parameters,1,1.0,non_adaptive,1.1,0.0001,512,512,0.17689363051220269,b0ac76084d70ed5f31f05bffe1e31d9aaa2f7c0da01030c521bf7d600ec0202f,a68b931372a2e91600f0d158e73b6e60d36be8b4d20717ce1adafeb76a8a8161,dee894fa5ea07dce59e1b404299f6945ce1b5759cc26becb7c966b0c05a48acf,0.00011000000000000002
308,D_startup_up5,9,2,0,2,all_active_parameters,2,1.999499749846109,non_adaptive,1.1,0.0001,512,512,0.19673387957811123,2cf1744d49059a3f58cbf794f683ad003cc08285663cb42b550bc11e2e26ab6e,26b23d36bcc239aaa2999aa92fb86a0ef31b65f859e6d6bc123f48e3adcb2376,b1498bd2d4e62f95568f2d249bc23441434250df81c3721b48c9c7a03092a6e0,0.00011000000000000002
308,D_startup_up5,10,3,0,3,all_active_parameters,3,2.9986659997755396,non_adaptive,1.1,0.0001,512,512,0.35507502754167036,25f7e02e40324f14530536f6bc196e379f9e8ae6429c6844c237e5e598bd759e,099e28b5f22031e823d2b11559c58db581597170e53a5637da460c70ff9d6795,4868804ed912f323eb60d1ceb3437b20ef00df7644a99040eb8257d8289648ed,0.00011000000000000002
308,D_startup_up5,11,4,0,4,all_active_parameters,4,3.9974987498546852,non_adaptive,1.1,0.0001,512,512,0.2788113502564018,ce71c011c7e9859e9cb1e3426e68d46a1c2194f5190914f82be6868ac82e5aa6,921e7d2512a4191246c66767a67ba77d6b9f4c0e0b7556fea0da16a101603530,533d75683d94ad4d06ddcdfe51c5f9e5edee49a42583beb5735a6355d3c32b84,0.00011000000000000002
308,D_startup_up5,12,5,0,5,all_active_parameters,5,4.995998000395048,non_adaptive,1.1,0.0001,512,512,0.23673800031905959,0cedcb9a59e0527b855e2a7a58fba24304a91547f1ffb6681a0c6493c8010420,bfa8a170084cd494350f0d55d13db486051cb2d8e088d85b7b8a770c360d792d,3b9f9a06ea0b4de97c5ad9b035941b318ebca8002acfc4a82ebb79bf42d2172d,0.00011000000000000002
308,D_startup_up5,13,6,0,6,all_active_parameters,6,5.994163751655833,rectified,1.0,0.0001,512,512,0.0093725570862570849,c319d235baf8801f4a47aebe39eda3819b289e56c370030bfde53b365aa27ebc,3a02846ab626da5a46347eb01a579a445b45cffe5b766f493123e4efaa9a0a5f,97e88c7adfc271d7bb853bc28d269f4344056edea2174ffdd3fe824db84c231e,0.0001
308,D_startup_up5,14,6,1,6,successful_call_counter,7,6.991996003993108,rectified,1.0,0.0001,512,256,0,d4830779bb4cfba2a2ccf8c16e8b156b8f9397f5f3a0522b734c14d417a61f95,4cd9cc58b0397a0aa059847b6b6cec7cd86c7437639e0d8351bd36be2fc53c1c,c8eb92b5282dcf5054cf5af7b1be6469a2caa7d2edc3a5244eb241f87ab6c5c0,
308,D_startup_up5,15,7,0,7,all_active_parameters,7,6.991996003993108,rectified,1.0,0.0001,256,256,0.011875345415739782,837ba21768020a2e18924149d53b2f9cda434772a1fa07b8a2c90a382cee0ae0,4e2303bfedd8c1ff9e912452754f9160ce01b56a01e8ca6f758f9ada01653df4,caeb5893ea59516be3e5c410f4795e2f6d878228c5dfe5c84958b37121ed473a,0.0001
308,D_startup_up5,16,8,0,8,all_active_parameters,8,7.989494757897319,rectified,1.0,0.0001,256,256,0.014194412989991282,5594be352b44247ff1587f9d960772526bf9cb0adeec993875e93e452f7d1a30,fe1e6c06909880cddddfa4c582782482712074fa0940668147eb50ccf361883e,d249f6d202d7c0e9b0ada3e4fd6853da9e542ce9cdb84e89a5f2847e010efcf1,0.0001
